,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Grant DuBose,!,0,WR,WR5,3000,MIA,@ HOU,13,21.5,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,3,1,13,,,,,,,,
Xavier Hutchinson,,0,WR,WR5,3000,HOU,vs MIA,20,24,1.5,1.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,6,0,0,,50,126,126,57,291,291,,,,,,,,0.23,2.23,,1.68,0.68,7.27,,,,,,,,
Steven Sims Jr,,0,WR,WR6,3000,HOU,vs MIA,20,24,5.3,1.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,0.02,,,,,,0.04,0.5,3.48,0.02,2.38,1.56,14.08,0.1,,,,,,,
Nikko Remigio,,0,WR,WR5,3000,KC,@ CLE,8,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,,,,,,,,,,,
James Proche,,0,WR,WR5,3000,CLE,vs KC,16,18.75,3,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,0.02,,,0.02,,,,,,,1.09,0.64,6.8,,,,,,,,
Deven Thompkins,,0,WR,WR5,3000,CAR,vs DAL,9,22.75,3.4,2.1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.48,3.48,,1.7,1.13,5.87,0.04,,,,,,,
Ryan Flournoy,,0,WR,WR7,3000,DAL,@ CAR,5,19.75,1.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,1.17,0.67,7.33,,,,,,,,
Malik Heath,,0,WR,WR6,3000,GB,@ SEA,28,24.75,3.1,2.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,6,0,0,,50,126,126,57,291,291,,,,,,,,,,,2.07,1.4,11.07,0.13,,,,,,,
Trent Sherfield Sr,,0,WR,WR5,3000,MIN,vs CHI,6,25.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,,,,,,,,,,,
Tyler Scott,,0,WR,WR5,3000,CHI,@ MIN,21,18.5,2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,29,0,0,,50,126,126,57,291,291,,,,,,,,0.54,3.15,,2.46,1.31,12.92,,,,,,,,
Cody White,,0,WR,WR5,3000,SEA,vs GB,12,22.25,2.3,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,1.11,0.89,8.78,,,,,,,,
Dareke Young,,0,WR,WR6,3000,SEA,vs GB,12,22.25,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,0.6,0.4,4.8,,,,,,,,
Jaelon Darden,,0,WR,WR7,3000,SEA,vs GB,12,22.25,1.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.06,0.42,,0.48,0.29,2.42,,,,,,,,
Bo Melton,,0,WR,WR5,3000,GB,@ SEA,28,24.75,6.9,12.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.69,4.62,,2.77,1.62,22.38,0.08,,,,,,,
Jacob Cowing,,0,WR,WR5,3000,SF,vs LAR,18,25.5,2.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,0.36,0.18,4.55,,,,,,,,
Tyler Johnson,,0,WR,WR5,3000,LAR,@ SF,29,23,3.7,8.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,20,0,0,,50,126,126,57,291,291,,,,,,,,,,,2.97,1.95,21.43,0.08,,,,,,,
Jordan Whittington,,0,WR,WR6,3000,LAR,@ SF,29,23,5.5,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,2.3,1.8,20.1,,,,,,,,
Xavier Smith,,0,WR,WR7,3000,LAR,@ SF,29,23,1.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.18,2.73,,0.18,0.18,0.55,,,,,,,,
Daniel Bellinger,,0,TE,TE1,2800,NYG,vs BAL,3,12.75,3.6,3.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,20,0,0,,27,52,52,59,291,291,,,,,,,,0.03,0.06,0.03,2.35,2.03,19.32,0.06,,,,,,,
Brevyn Spann-Ford,,0,TE,TE3,2600,DAL,@ CAR,5,19.75,3,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,29,52,52,61,291,291,,,,,,,,,,,1.86,1.14,12.29,,,,,,,,
Stone Smartt,,0,TE,TE1,2600,LAC,vs TB,30,24.25,3,2.7,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,29,52,52,61,291,291,,,,,,,,,,,1.62,1,12.86,0.05,,,,,,,
Princeton Fant,,0,TE,TE4,2500,DAL,@ CAR,5,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Harrison Bryant,,0,TE,TE4,2500,LV,vs ATL,2,19.5,4,2.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,2,0,0,,30,52,52,62,291,291,,,,,,,,0.1,0.27,,2.37,1.66,14.86,0.17,,,,,,,
Charlie Woerner,,0,TE,TE2,2500,ATL,@ LV,19,25,1.4,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.62,0.44,4.5,,,,,,,,
Ross Dwelley,,0,TE,TE3,2500,ATL,@ LV,19,25,3.9,1.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,5,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.97,1.45,16.87,0.16,,,,,,,
Johnny Mundt,,0,TE,TE3,2500,MIN,vs CHI,6,25.5,3,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,6,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.82,1.42,11.98,0.09,,,,,,,
Gerald Everett,,0,TE,TE2,2500,CHI,@ MIN,21,18.5,5,7.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,24,0,0,,30,52,52,62,291,291,,,,,,,,0.11,0.56,0.01,4.04,2.7,26.55,0.18,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,@ MIN,21,18.5,3.9,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,2.14,1.33,14.18,0.15,,,,,,,
Pharaoh Brown,,0,TE,TE3,2500,SEA,vs GB,12,22.25,3.5,3.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.92,1.37,14.31,0.06,,,,,,,
Ben Sims,,0,TE,TE2,2500,GB,@ SEA,28,24.75,2.3,2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.1,0.8,6.3,0.1,,,,,,,
John FitzPatrick,,0,TE,TE3,2500,GB,@ SEA,28,24.75,0.9,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.4,0.4,2.8,,,,,,,,
Eric Saubert,,0,TE,TE2,2500,SF,vs LAR,18,25.5,2.3,1.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.47,0.98,8.6,0.05,,,,,,,
Jake Tonges,,0,TE,TE3,2500,SF,vs LAR,18,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.5,,,,,,,,,,
Brayden Willis,,0,TE,TE4,2500,SF,vs LAR,18,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Hunter Long,,0,TE,TE3,2500,LAR,@ SF,29,23,1.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,12,0,0,3.7,1.5,30,52,52,62,291,291,,,,,,,,,,,0.83,0.5,4.25,,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,vs BAL,3,12.75,2.5,0.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.08,0.69,7,0.08,,,,,,,
Adam Trautman,,0,TE,TE1,2500,DEN,vs IND,14,23.75,4.1,3.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,2.25,1.54,17,0.14,,,,,,,
MyCole Pruitt,,0,TE,TE3,2500,PIT,@ PHI,26,18.75,3.1,2.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,9,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.59,1.17,11.96,0.17,,,,,,,
Connor Heyward,,0,TE,TE4,2500,PIT,@ PHI,26,18.75,3,3.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,14,0,0,,30,52,52,62,291,291,0.04,,,,,,0.08,0.08,0.24,,2.16,1.56,13.88,0.08,,,,,,,
C.J. Uzomah,,0,TE,TE2,2500,PHI,vs PIT,27,24.25,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,7,0,0,,30,52,52,62,291,291,,,,,,,,,,,3.09,2.18,21.38,0.18,,,,,,,
E.J. Jenkins,,0,TE,TE3,2500,PHI,vs PIT,27,24.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,@ LAC,17,21.25,1.5,1.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,6,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.9,0.7,9.2,,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,@ LAC,17,21.25,2.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.71,0.38,3.9,0.1,,,,,,,
Devin Culp,,0,TE,TE4,2500,TB,@ LAC,17,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Tucker Fisk,,0,TE,TE2,2500,LAC,vs TB,30,24.25,0.6,0.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,50,0,0,,30,52,52,62,291,291,,,,,,,,,,,1,0.83,3.83,,,,,,,,
Eric Tomlinson,,0,TE,TE3,2500,LAC,vs TB,30,24.25,2.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.24,0.78,7.81,0.08,,,,,,,
Shane Zylstra,,0,TE,TE3,2500,DET,vs BUF,4,28,6.7,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.92,1.25,9.67,0.33,,,,,,,
Quintin Morris,!,0,TE,TE3,2500,BUF,@ DET,11,26,3.1,5.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.13,0.8,8.4,0.2,,,,,,,
Andrew Ogletree,,0,TE,TE3,2500,IND,@ DEN,10,19.75,3.7,3.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.57,0.81,11.19,0.14,,,,,,,
Will Mallory,,0,TE,TE4,2500,IND,@ DEN,10,19.75,3,3.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.94,1.29,13.88,,,,,,,,
Nate Adkins,,0,TE,TE3,2500,DEN,vs IND,14,23.75,2.4,1.5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.87,0.73,4.8,0.13,,,,,,,
Elijah Higgins,,0,TE,TE3,2500,ARI,vs NE,22,26.25,3.2,3.3,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,11,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.73,1.41,13.95,0.14,,,,,,,
Tip Reiman,,0,TE,TE2,2500,ARI,vs NE,22,26.25,0.5,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,71,0,0,,30,52,52,62,291,291,,,,,,,,,,,1,1,7.25,,,,,,,,
Travis Vokolek,,0,TE,TE4,2500,ARI,vs NE,22,26.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,@ ARI,1,20.25,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1,0.5,0.5,,,,,,,,
Jack Westover,,0,TE,TE4,2500,NE,@ ARI,1,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Josh Whyle,,0,TE,TE3,2500,TEN,vs CIN,7,20.5,2.7,3.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,10,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.95,1.35,13.8,0.05,,,,,,,
David Martin-Robinson,,0,TE,TE4,2500,TEN,vs CIN,7,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1,,,,,,,,,,
Thomas Odukoya,,0,TE,TE5,2500,TEN,vs CIN,7,20.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Drew Sample,,0,TE,TE3,2500,CIN,@ TEN,31,26,3.4,3.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,6,0,0,,30,52,52,62,291,291,,,,,,,,0.02,-0.08,,2.27,1.79,13.33,0.08,,,,,,,
Cam Grandy,,0,TE,TE4,2500,CIN,@ TEN,31,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1,1,,,,,,,,,
Tanner McLachlan,,0,TE,TE5,2500,CIN,@ TEN,31,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Greg Dulcich,,0,TE,TE3,2500,NYG,vs BAL,3,12.75,4.9,2.7,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,26,0,0,,30,52,52,62,291,291,,,,,,,,,,,4.73,2.73,30.93,0.13,,,,,,,
John Bates,,0,TE,TE2,2500,WAS,@ NO,23,25.5,3,2.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,3,0,0,,30,52,52,62,291,291,,,,,,,,,,,2.07,1.44,13.95,0.05,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,@ NO,23,25.5,3.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1,1,5.25,0.25,,,,,,,
Dallin Holker,,0,TE,TE3,2500,NO,vs WAS,32,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.5,0.5,5,,,,,,,,
Luke Farrell,,0,TE,TE2,2500,JAC,vs NYJ,25,18.75,1.7,2.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,19,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.39,1.06,9.87,,,,,,,,
Josiah Deguara,,0,TE,TE3,2500,JAC,vs NYJ,25,18.75,3.5,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.76,1.44,13.12,0.06,,,,,,,
Kenny Yeboah,,0,TE,TE3,2500,NYJ,@ JAC,15,22.25,2.7,1.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,0.83,0.58,7.58,0.08,,,,,,,
Zack Kuntz,,0,TE,TE4,2500,NYJ,@ JAC,15,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,,,,,,,,,,,
Durham Smythe,,0,TE,TE3,2500,MIA,@ HOU,13,21.5,3,5.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,12,0,0,,30,52,52,62,291,291,,,,,,,,0.05,0.05,0.01,2.1,1.59,14.82,0.04,,,,,,,
Jack Stoll,,0,TE,TE4,2500,MIA,@ HOU,13,21.5,1.5,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,17,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.3,0.96,8.39,,,,,,,,
Irv Smith Jr.,,0,TE,TE3,2500,HOU,vs MIA,20,24,5.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,11,0,0,,30,52,52,62,291,291,,,,,,,,,,,3.5,2.43,22.07,0.27,,,,,,,
Anthony Firkser,,0,TE,TE3,2500,KC,@ CLE,8,22.75,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,4,0,0,,30,52,52,62,291,291,,,,,,,,,,,2.68,2,21.22,0.12,,,,,,,
Blake Whiteheart,,0,TE,TE3,2500,CLE,vs KC,16,18.75,4.2,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,,,,,,,,,,,1.5,1,10.5,0.25,,,,,,,
Feleipe Franks,,0,TE,TE3,2500,CAR,vs DAL,9,22.75,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,30,52,52,62,291,291,0.08,,,0.08,,,,0.31,0.46,,0.31,,,,,,,,,,
