,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Devin Duvernay,,0,WR,WR5,3000,JAC,vs IND,14,24.25,4.7,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,100,,177,0,0,0.3,0.1,51,108,108,53,249,249,,,,,,,,0.47,3.65,0.02,2.13,1.53,14.47,0.08,,,,,,,
Tim Jones,,0,WR,WR6,3000,JAC,vs IND,14,24.25,2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,1.8,1.1,8.3,,,,,,,,
Xavier Hutchinson,,0,WR,WR5,3000,HOU,vs BUF,4,24.25,1.3,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,133,13,0,5.1,1.7,51,108,108,53,249,249,,,,,,,,0.33,3.27,,1.47,0.6,6.2,,,,,,,,
John Metchie III,,0,WR,WR6,3000,HOU,vs BUF,4,24.25,1.1,2.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,52,0,0,,51,108,108,53,249,249,,,,,,,,0.07,0.27,,2.07,1.13,11,,,,,,,,
Tyrell Shavers,,0,WR,WR5,3000,BUF,@ HOU,13,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,,,,,,,,,,,
Charlie Jones,,0,WR,WR5,3000,CIN,vs BAL,3,25.5,2.4,1.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,0.14,0.93,,0.71,0.57,4.93,,,,,,,,
Jalen Coker,,0,WR,WR5,3000,CAR,@ CHI,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,90,0,0,10.8,3.6,51,108,108,53,249,249,,,,,,,,,,,1,,,,,,,,,,
Tyler Scott,,0,WR,WR5,3000,CHI,vs CAR,5,22,2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,29,0,0,,51,108,108,53,249,249,,,,,,,,0.54,3.15,,2.46,1.31,12.92,,,,,,,,
Pharaoh Brown,,0,TE,TE2,3000,SEA,vs NYG,24,24.75,3.6,3.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,164,0,0,1.7,0.6,25,44,44,53,249,249,,,,,,,,,,,2.04,1.47,15.51,0.07,,,,,,,
Bub Means,,0,WR,WR5,3000,NO,@ KC,16,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,1,,,,,,,,,,
Brandon Johnson,,0,WR,WR5,3000,PIT,vs DAL,9,23.25,6.2,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,,161,0,0,1.9,0.6,51,108,108,53,249,249,,,,,,,,,,,2.93,1.67,21.73,0.33,,,,,,,
Ryan Flournoy,,0,WR,WR5,3000,DAL,@ PIT,27,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,,,,,,,,,,,
Cody Thompson,,0,WR,WR5,3000,TB,@ ATL,2,20.75,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,0.25,0.25,2.5,,,,,,,,
Casey Washington,,0,WR,WR5,3000,ATL,vs TB,30,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,,,,,,,,,,,
Irvin Charles,,0,WR,WR5,3000,NYJ,@ MIN,21,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,0.14,,,,,,,,,,
Blake Whiteheart,,0,TE,TE3,2800,CLE,@ WAS,32,20.25,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,27,44,44,55,249,249,,,,,,,,,,,3,3,13,1,,,,,,,
Luke Farrell,,0,TE,TE2,2800,JAC,vs IND,14,24.25,1.7,2.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,145,19,0,3.7,1.3,27,44,44,55,249,249,,,,,,,,,,,1.35,1.04,10.19,,,,,,,,
Luke Schoonmaker,,0,TE,TE2,2800,DAL,@ PIT,27,20.75,3.6,2.2,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,162,0,0,1.8,0.6,27,44,44,55,249,249,,,,,,,,,,,1.64,1.07,8.07,0.14,,,,,,,
Cade Stover,,0,TE,TE2,2700,HOU,vs BUF,4,24.25,0.5,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,155,0,0,2.6,1,28,44,44,56,249,249,,,,,,,,,,,1,1,22.5,,,,,,,,
Julian Hill,,0,TE,TE3,2700,MIA,@ NE,22,17.5,1.5,1.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,17,0,0,,28,44,44,56,249,249,,,,,,,,,,,1.56,1,8.67,,,,,,,,
Erick All Jr,,0,TE,TE2,2700,CIN,vs BAL,3,25.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,151,0,0,3,1.1,28,44,44,56,249,249,,,,,,,,,,,,,,,,,,,,,
Kylen Granson,,0,TE,TE3,2600,IND,@ JAC,15,20.75,3.2,4.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,18,0,0,,29,44,44,57,249,249,,,,,,,,0.05,0.05,,2.6,1.76,19.64,0.02,,,,,,,
Ben Sinnott,,0,TE,TE3,2600,WAS,vs CLE,8,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,29,44,44,57,249,249,,,,,,,,,,,,,,,,,,,,,
Drew Sample,,0,TE,TE3,2600,CIN,vs BAL,3,25.5,3.3,3.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,6,0,0,,29,44,44,57,249,249,,,,,,,,,,,2.28,1.79,13.81,0.06,,,,,,,
Darnell Washington,,0,TE,TE2,2600,PIT,vs DAL,9,23.25,2,1.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,166,20,0,1.5,0.6,29,44,44,57,249,249,,,,,,,,,,,1.27,1,9.27,0.09,,,,,,,
Tip Reiman,,0,TE,TE3,2500,ARI,@ SF,29,21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,100,,166,0,0,1.5,0.6,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Harrison Bryant,,0,TE,TE2,2500,LV,@ DEN,10,16.5,4.1,2.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,2,0,0,,30,44,44,58,249,249,,,,,,,,0.11,0.29,,2.38,1.65,14.76,0.18,,,,,,,
John Samuel Shenker,,0,TE,TE3,2500,LV,@ DEN,10,16.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Nate Adkins,,0,TE,TE1,2500,DEN,vs LV,19,19.5,1,1.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,162,23,0,1.8,0.7,30,44,44,58,249,249,,,,,,,,,,,1.14,0.86,4,,,,,,,,
Colson Yankoff,,0,TE,TE4,2500,WAS,vs CLE,8,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Geoff Swaim,,0,TE,TE4,2500,CLE,@ WAS,32,20.25,3.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,5,0,0,,30,44,44,58,249,249,,,,,,,,,,,2.21,1.75,13.43,0.1,,,,,,,
Tanner Conner,,0,TE,TE4,2500,MIA,@ NE,22,17.5,1.4,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1.4,0.6,3.2,,,,,,,,
Josiah Deguara,,0,TE,TE3,2500,JAC,vs IND,14,24.25,3.5,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,169,0,0,1.2,0.5,30,44,44,58,249,249,,,,,,,,,,,1.84,1.5,13.88,0.06,,,,,,,
Will Mallory,,0,TE,TE4,2500,IND,@ JAC,15,20.75,3.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,164,6,0,1.7,0.7,30,44,44,58,249,249,,,,,,,,,,,2.36,1.64,18.82,,,,,,,,
Quintin Morris,,0,TE,TE3,2500,BUF,@ HOU,13,23.25,3.2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1.4,1,11,0.2,,,,,,,
Charlie Kolar,,0,TE,TE3,2500,BAL,@ CIN,7,23,3.1,2.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,,54,0,0,15.6,6.2,30,44,44,58,249,249,,,,,,,,,,,1.42,1.08,14.17,0.08,,,,,,,
Ja'Tavion Sanders,,0,TE,TE2,2500,CAR,@ CHI,6,18,1.4,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,140,26,0,4.3,1.7,30,44,44,58,249,249,,,,,,,,,,,1.5,1.25,7,,,,,,,,
Feleipe Franks,,0,TE,TE3,2500,CAR,@ CHI,6,18,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,0.11,,,0.11,,,,0.44,0.67,,0.33,,,,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,vs CAR,5,22,3.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,2.15,1.34,14.31,0.15,,,,,,,
Dallin Holker,,0,TE,TE3,2500,NO,@ KC,16,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Jared Wiley,,0,TE,TE3,2500,KC,vs NO,23,24.25,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1,1,7,,,,,,,,
Connor Heyward,,0,TE,TE3,2500,PIT,vs DAL,9,23.25,2.6,3.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,,93,28,0,10.3,4.1,30,44,44,58,249,249,0.05,,,,,,0.1,0.1,0.29,,2.33,1.71,15.24,0.05,,,,,,,
Rodney Williams,,0,TE,TE4,2500,PIT,vs DAL,9,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Brevyn Spann-Ford,,0,TE,TE3,2500,DAL,@ PIT,27,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,143,0,0,4,1.6,30,44,44,58,249,249,,,,,,,,,,,1,,,,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,@ ATL,2,20.75,1.4,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,13,0,0,,30,44,44,58,249,249,,,,,,,,,,,1,0.75,8.25,,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,@ ATL,2,20.75,2.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,0.79,0.42,4.32,0.11,,,,,,,
Charlie Woerner,,0,TE,TE2,2500,ATL,vs TB,30,23.25,1.5,0.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,0.61,0.43,4.43,,,,,,,,
Ross Dwelley,,0,TE,TE3,2500,ATL,vs TB,30,23.25,3.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,7,0,0,,30,44,44,58,249,249,,,,,,,,,,,2,1.47,17.27,0.17,,,,,,,
Brenden Bates,,0,TE,TE3,2500,NYJ,@ MIN,21,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Robert Tonyan,,0,TE,TE3,2500,MIN,vs NYJ,25,22.25,6.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,2.92,2.24,23.47,0.26,,,,,,,
Eric Saubert,,0,TE,TE2,2500,SF,vs ARI,1,28,2.4,1.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1.5,1,8.98,0.05,,,,,,,
Jake Tonges,,0,TE,TE3,2500,SF,vs ARI,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,0.5,,,,,,,,,,
AJ Barner,,0,TE,TE3,2500,SEA,vs NYG,24,24.75,3.2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,158,0,0,2.3,0.9,30,44,44,58,249,249,,,,,,,,,,,2.5,2.5,20,0.5,,,,,,,
Brady Russell,,0,TE,TE4,2500,SEA,vs NYG,24,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,,,,,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,@ SEA,28,17.75,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1.08,0.7,7.32,0.05,,,,,,,
Daniel Bellinger,,0,TE,TE3,2500,NYG,@ SEA,28,17.75,3.5,3.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,27,0,0,,30,44,44,58,249,249,,,,,,,,0.04,0.07,0.04,2.41,2.11,20.11,0.07,,,,,,,
Davis Allen,,0,TE,TE3,2500,LAR,vs GB,12,26,5.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1.71,1.43,13.57,0.14,,,,,,,
Hunter Long,,0,TE,TE2,2500,LAR,vs GB,12,26,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,146,0,0,3.6,1.4,30,44,44,58,249,249,,,,,,,,,,,0.5,0.17,1.33,,,,,,,,
Ben Sims,,0,TE,TE3,2500,GB,@ LAR,18,23,2.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,180,0,0,0,,30,44,44,58,249,249,,,,,,,,,,,1,0.67,3.5,0.17,,,,,,,
