,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Cooper Rush,,0,QB,QB2,4500,DAL,@ SF,8,21,6.2,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,0,0,0,,31,33,33,43,287,287,10.42,6.33,69.63,0.25,0.46,0.33,73.11,1.42,0.29,,,,,,,,,,,,
Clayton Tune,,0,QB,QB2,4400,ARI,@ MIA,3,21,2.2,1.7,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,0,0,0,,32,33,33,44,287,287,2.63,1.5,7.75,0.25,0.88,,15.05,1.5,3.25,0.13,,,,,,,,,,,
Ameer Abdullah,,0,RB,RB3,4400,LV,vs KC,4,16.75,4.8,2.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,100,,168,0,0,2.1,0.5,39,66,66,44,287,287,,,,,,,,3.61,14.43,0.06,1.93,1.43,10.25,0.07,,,,,,,
Jacoby Brissett,,0,QB,QB2,4300,NE,vs NYJ,9,17,8.1,11.4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,115,22,0,8.38,1.9,33,33,33,45,287,287,21.69,13.25,140.88,0.3,1.83,0.66,69.79,3.04,12.08,0.19,0.01,0.01,0.03,,,,,,,,
Audric Estime,,0,RB,RB3,4300,DEN,vs CAR,32,26.75,0.3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,179,80,0,0.4,0.1,40,66,66,45,287,287,,,,,,,,3,18.67,,,,,,,,,,,,
Carson Steele,,0,RB,RB3,4200,KC,@ LV,24,25.25,2.8,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,166,0,0,2.4,0.6,41,66,66,46,287,287,,,,,,,,6.5,22.33,,0.83,0.33,0.33,,,,,,,,
Jeremy McNichols,,0,RB,RB3,4200,WAS,vs CHI,15,23.75,4.6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,183,0,0,-0.1,,41,66,66,46,287,287,,,,,,,,3.23,14.97,0.11,1.6,1.17,8.6,0.03,,,,,,,
Dare Ogunbowale,,0,RB,RB3,4100,HOU,vs IND,25,24.75,4.2,1.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,179,0,0,0.4,0.1,42,66,66,47,287,287,,,,,,,,2.23,7.2,0.06,1.93,1.34,10.3,0.03,,,,,,,
Nick Mullens,,0,QB,QB2,4100,MIN,@ LAR,26,25,8.5,16.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,31,0,0,,34,33,33,47,287,287,25.94,17.06,206.94,1,1.55,1.1,87.28,1.45,0.71,,,,,,,,,,,,
Tyler Johnson,,0,WR,WR5,4100,LAR,vs MIN,21,22,3.9,8.8,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,173,19,0,1.6,0.4,42,124,124,47,287,287,,,,,,,,,,,3.06,2,22.28,0.09,,,,,,,
Alec Ingold,,0,RB,FB1,4000,MIA,vs ARI,14,25.5,2.9,2.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,140,0,0,5.2,1.3,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Jake Funk,,0,RB,RB3,4000,JAC,vs GB,12,22.75,1.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,0.57,2.14,,0.14,0.14,1.71,,,,,,,,
Chris Brooks,,0,RB,RB3,4000,GB,@ JAC,10,26.25,0.7,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,163,42,0,2.7,0.7,43,66,66,48,287,287,,,,,,,,3.67,12,,,,,,,,,,,,
Troy Hairston,,0,RB,FB1,4000,HOU,vs IND,25,24.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Joshua Kelley,,0,RB,RB3,4000,TEN,@ DET,11,16.5,4.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,11,0,0,,43,66,66,48,287,287,,,,,,,,6.4,22.96,0.12,1.32,1,6.38,,,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,vs TEN,3,29,4.6,2.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0.3,0.1,43,66,66,48,287,287,,,,,,,,5.04,21.44,0.04,0.96,0.88,8.72,,,,,,,,
Sione Vaki,,0,RB,RB4,4000,DET,vs TEN,3,29,1.2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,0.33,1.67,,0.33,0.33,5.67,,,,,,,,
Chris Collier,,0,RB,RB3,4000,BAL,@ CLE,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,@ CLE,22,26,2.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Carter Bradley,,0,QB,QB3,4000,LV,vs KC,1,16.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,37,0,100,,182,0,0,0,,35,33,33,48,287,287,,,,,,,,,,,,,,,,,,,,,
Jack Plummer,,0,QB,QB2,4000,CAR,@ DEN,6,13.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,37,0,100,,182,0,0,0,,35,33,33,48,287,287,,,,,,,,,,,,,,,,,,,,,
Trevor Siemian,,0,QB,QB2,4000,TEN,@ DET,18,16.5,8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,35,0,0,,35,33,33,48,287,287,30.2,17.68,193.78,0.8,2.13,1.1,77.41,2.1,6.28,0.05,,,,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,vs TEN,2,29,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,181,0,0,0.24,0.1,35,33,33,48,287,287,2,1,19,,1,,83.3,1,-1,,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,4000,CHI,@ WAS,12,22.25,6.8,12.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,22,0,0,,35,33,33,48,287,287,20.43,13.43,122.71,0.86,0.71,0.43,50.27,4.14,14.57,0.29,,,,,,,,,,,
Raheem Blackshear,,0,RB,RB3,4000,CAR,@ DEN,9,13.75,3.8,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,1.42,4.73,0.12,0.73,0.62,5.31,,,,,,,,
Kyle Allen,,0,QB,QB2,4000,PIT,vs NYG,7,21.75,8.7,-0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,16,0,0,,35,33,33,48,287,287,23.5,14.73,158.43,0.7,2,0.87,72.9,2.17,5.4,0.13,,,,,,,,,,,
Michael Burton,,0,RB,FB2,4000,DEN,vs CAR,32,26.75,1.7,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,153,0,0,3.8,1,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Brandon Allen,,0,QB,QB2,4000,SF,vs DAL,21,26.5,7.7,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,0,0,0,,35,33,33,48,287,287,17.53,9.93,107.4,0.4,1.4,0.67,69.11,2.27,4.2,,0.07,,,,,,,,,,
Will Shipley,,0,RB,RB3,4000,PHI,@ CIN,23,22.5,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,184,0,0,-0.3,,43,66,66,48,287,287,,,,,,,,1.33,2.5,,,,,,,,,,,,
Trayveon Williams,,0,RB,RB3,4000,CIN,vs PHI,17,25,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Kenny McIntosh,,0,RB,RB3,4000,SEA,vs BUF,18,21,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,1.5,5.5,,,,,,,,,,,,
Jonathan Ward,,0,RB,RB3,4000,PIT,vs NYG,26,21.75,1.8,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,0.92,3.79,,0.33,0.25,2.17,0.04,,,,,,,
Reggie Gilliam,,0,RB,FB1,4000,BUF,@ SEA,30,24,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,0.13,0.13,,0.78,0.61,4.83,0.09,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,@ LAC,5,17,0.8,0.6,0,0,0,0,0,0,0.0037,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Deuce Vaughn,,0,RB,RB3,4000,DAL,@ SF,13,21,1.6,2.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,30,0,0,,43,66,66,48,287,287,,,,,,,,3.33,6.67,,1.11,1,6,,,,,,,,
Travis Homer,,0,RB,RB3,4000,CHI,@ WAS,28,22.25,4.3,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,2,9.88,0.02,1.32,1.1,9.92,0.04,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,@ LAR,16,25,2.3,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Avery Williams,,0,RB,RB3,4000,ATL,@ TB,8,24.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,0.79,3.21,,0.53,0.47,1.95,,,,,,,,
Ronnie Rivers,,0,RB,RB3,4000,LAR,vs MIN,1,22,2.4,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,3.19,12.56,,0.69,0.69,3.19,,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,vs DAL,20,26.5,3.8,3.9,4.5,0,0,0,0,0,0,0,0,0,3.65,0.1079,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,172,21,0,1.7,0.4,43,66,66,48,287,287,,,,,,,,,,,,,,,,,,,,,
Eric Gray,,0,RB,RB3,4000,NYG,@ PIT,2,15.75,2.1,1.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,,175,0,0,1.3,0.3,43,66,66,48,287,287,,,,,,,,1.71,4.35,,0.76,0.65,5.18,,,,,,,,
Isaiah Davis,,0,RB,RB3,4000,NYJ,@ NE,31,24,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,,,,,,,,1,4.5,,,,,,,,,,,,
DeeJay Dallas,,0,RB,RB4,4000,ARI,@ MIA,29,21,4.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,43,66,66,48,287,287,0.02,,,0.02,0.02,,,1.72,7.2,0.06,1.09,0.94,6.09,0.02,,,,,,,
Dyami Brown,,0,WR,WR5,3800,WAS,vs CHI,6,23.75,5,2.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,173,0,0,1.6,0.4,45,124,124,50,287,287,0.02,0.02,0.1,,,,2.49,0.07,0.27,,1.83,0.93,14.73,0.1,,,,,,,
Marvin Mims Jr.,,0,WR,WR5,3200,DEN,vs CAR,5,26.75,5.1,4.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,100,,171,0,0,1.8,0.6,51,124,124,56,287,287,,,,,,,,0.43,2.04,,1.91,1.17,18.3,0.04,,,,,,,
Bo Melton,,0,WR,WR5,3200,GB,@ JAC,15,26.25,7.5,12.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,51,124,124,56,287,287,,,,,,,,0.8,5.5,,3.2,2,27.2,0.1,,,,,,,
Brandon Powell,,0,WR,WR5,3100,MIN,@ LAR,18,25,3.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,52,124,124,57,287,287,,,,,,,,0.37,1.61,,1.75,1.18,10.55,0.04,,,,,,,
Ainias Smith,,0,WR,WR5,3000,PHI,@ CIN,7,22.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Charlie Jones,,0,WR,WR5,3000,CIN,vs PHI,26,25,2.2,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.12,0.76,,0.59,0.47,4.06,,,,,,,,
Laviska Shenault Jr,,0,WR,WR5,3000,SEA,vs BUF,4,21,5.5,2.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,169,18,0,2,0.7,53,124,124,58,287,287,,,,,,,,0.86,4.35,0.02,3.91,2.81,27.39,0.11,,,,,,,
Jalen Virgil,,0,WR,WR5,3000,BUF,@ SEA,28,24,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,1.25,0.5,18.75,0.25,,,,,,,
Brenden Rice,,0,WR,WR4,3000,LAC,vs NO,23,24.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Jaylen Johnson,,0,WR,WR5,3000,LAC,vs NO,23,24.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Jalen Reagor,,0,WR,WR6,3000,LAC,vs NO,23,24.5,3.8,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,137,3,0,5.5,1.8,53,124,124,58,287,287,,,,,,,,0.36,1.8,,2.71,1.45,17.78,0.07,,,,,,,
Jermaine Jackson,,0,WR,WR4,3000,NO,@ LAC,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Equanimeous St. Brown,,0,WR,WR5,3000,NO,@ LAC,17,17,3.5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.21,1.54,,2.12,1.21,17.85,0.04,,,,,,,
DeAndre Carter,,0,WR,WR5,3000,CHI,@ WAS,32,22.25,4.4,0.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,172,0,0,1.7,0.6,53,124,124,58,287,287,,,,,,,,0.16,0.98,,1.7,1.16,13.28,0.06,,,,,,,
Ryan Miller,,0,WR,WR5,3000,TB,vs ATL,2,23,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,143,0,0,4.9,1.6,53,124,124,58,287,287,,,,,,,,,,,1,1,39,,,,,,,,
Casey Washington,,0,WR,WR5,3000,ATL,@ TB,30,24.5,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,1,1,14,,,,,,,,
Irvin Charles,,0,WR,WR5,3000,NYJ,@ NE,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,0.25,,,,,,,,,,
Malachi Corley,,0,WR,WR6,3000,NYJ,@ NE,22,24,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,1,1,4,,,,,,,,
Tyquan Thornton,,0,WR,WR5,3000,NE,vs NYJ,25,17,4.6,3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,151,0,0,4,1.3,53,124,124,58,287,287,,,,,,,,0.25,2.79,0.04,3.04,1.54,15.21,0.08,,,,,,,
Javon Baker,,0,WR,WR6,3000,NE,vs NYJ,25,17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Zach Pascal,,0,WR,WR5,3000,ARI,@ MIA,20,21,6.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,0.02,,,,,,0.49,0.08,0.55,,3.42,1.99,24.2,0.19,,,,,,,
DWayne Eskridge,,0,WR,WR5,3000,MIA,vs ARI,1,25.5,3,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,173,0,0,1.6,0.5,53,124,124,58,287,287,,,,,,,,0.36,3.36,,1.59,0.82,6.91,0.05,,,,,,,
Tim Jones,,0,WR,WR5,3000,JAC,vs GB,12,22.75,2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,100,,160,0,0,3,1,53,124,124,58,287,287,,,,,,,,,,,1.64,1,7.55,,,,,,,,
Ashton Dulin,,0,WR,WR5,3000,IND,@ HOU,13,20.25,3.6,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.21,1.71,,1.31,0.79,11.9,0.1,,,,,,,
John Metchie III,,0,WR,WR5,3000,HOU,vs IND,14,24.75,1.1,2.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,100,,133,52,0,5.9,2,53,124,124,58,287,287,,,,,,,,0.07,0.27,,2.07,1.13,11,,,,,,,,
Jha'Quan Jackson,,0,WR,WR4,3000,TEN,@ DET,11,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Mason Kinsey,,0,WR,WR5,3000,TEN,@ DET,11,16.5,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,0.22,0.22,1,,,,,,,,
Isaiah Williams,,0,WR,WR5,3000,DET,vs TEN,31,29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,74,0,100,,164,0,0,2.6,0.9,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Devontez Walker,,0,WR,WR5,3000,BAL,@ CLE,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Jamari Thrash,,0,WR,WR4,3000,CLE,vs BAL,3,18.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Jaelon Darden,,0,WR,WR5,3000,CLE,vs BAL,3,18.5,1.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.07,0.48,,0.56,0.33,2.78,,,,,,,,
Brandon Johnson,,0,WR,WR5,3000,PIT,vs NYG,24,21.75,6,7.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,2.81,1.63,20.94,0.31,,,,,,,
Bryce Ford-Wheaton,,0,WR,WR5,3000,NYG,@ PIT,27,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,WR6,3000,NYG,@ PIT,27,15.75,4.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.28,2.28,0.03,0.63,0.44,5.69,0.06,,,,,,,
Ronnie Bell,,0,WR,WR5,3000,SF,vs DAL,9,26.5,3.4,2.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,1.29,0.57,6.43,0.21,,,,,,,
Ryan Flournoy,,0,WR,WR5,3000,DAL,@ SF,29,21,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,,,,1,1,12,,,,,,,,
Trent Sherfield Sr,,0,WR,WR4,3000,MIN,@ LAR,18,25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,44,0,100,,117,0,0,8,2.7,53,124,124,58,287,287,,,,,,,,,,,,,,,,,,,,,
Xavier Smith,,0,WR,WR6,3000,LAR,vs MIN,21,22,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.5,7.5,,0.5,0.5,1.5,,,,,,,,
Malik Heath,,0,WR,WR6,3000,GB,@ JAC,15,26.25,2.7,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,7,0,0,,53,124,124,58,287,287,,,,,,,,,,,2.07,1.36,10.79,0.07,,,,,,,
Montrell Washington,,0,WR,WR5,3000,KC,@ LV,19,25.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,182,0,0,0,,53,124,124,58,287,287,,,,,,,,0.33,2,,0.6,0.27,0.13,,,,,,,,
Foster Moreau,,0,TE,TE3,2900,NO,@ LAC,17,17,4.2,4.2,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,26,0,0,,29,51,51,59,287,287,,,,,,,,,0.03,,2.7,1.95,23.02,0.24,,,,,,,
