,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Nate McCrary,,0,RB,4000,BAL,vs LAC,22,27.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,1,-1,,,,,,,,,,,,
Trace McSorley,,0,QB,4000,BAL,vs LAC,5,27.00,3.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,3.5,1.25,25.5,,0.25,0.25,54.58,2.25,9.5,,,,,,,,,,,,
Giovanni Ricci,,0,RB,4000,CAR,vs MIN,32,21.75,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,1.33,0.33,5.33,,,,,,,,
Spencer Brown,!,0,RB,4000,CAR,vs MIN,32,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
James Morgan,,0,QB,4000,CAR,vs MIN,12,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Phillip Walker,,0,QB,4000,CAR,vs MIN,12,21.75,3.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,13.56,7.56,81.11,0.89,1.22,0.22,50.16,1.33,1.22,,,,,,,,,,,,
Andy Janovich,,0,RB,4000,CLE,vs ARI,15,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
John Kelly,,0,RB,4000,CLE,vs ARI,15,25.75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,14,0,0.00,,35,69,69,45,254,254,,,,,,,,6.4,19.2,,0.6,0.4,5.4,,,,,,,,
Demetric Felton,,0,RB,4000,CLE,vs ARI,15,25.75,3.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,144,5,0,3.40,0.9,35,69,69,45,254,254,,,,,,,,0.62,1.54,,1.77,1.46,14.15,0.15,,,,,,,
Tre Harbison,,0,RB,4000,CLE,vs ARI,15,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Levante Bellamy,,0,RB,4000,DEN,vs LV,27,24.75,1.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,2,5.5,,0.5,0.5,2.5,,,,,,,,
Mike Boone,,0,RB,4000,DEN,vs LV,27,24.75,6.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,163,0,0,1.30,0.3,35,69,69,45,254,254,,,,,,,,3.95,21.79,0.21,0.63,0.53,2.74,,,,,,,,
Adrian Killins,,0,RB,4000,DEN,vs LV,27,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Brett Rypien,!,0,QB,4000,DEN,vs LV,15,24.75,6.4,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,14,9,98.33,1.33,0.33,0.67,52.93,1.67,-1.67,,,,,,,,,,,,
Garrett Gilbert,,0,QB,4000,NE,vs DAL,28,23.75,5.3,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,9.38,5.38,59.63,0.13,0.63,0.13,33.99,0.75,3.13,,,,,,,,,,,,
Jarrett Stidham,!,0,QB,4000,NE,vs DAL,28,23.75,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,6,3,33.75,0.5,0.63,0.25,36.88,1.13,0.63,,,,,,,,,,,,
Brian Hoyer,,0,QB,4000,NE,vs DAL,28,23.75,9.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,20.82,12.64,141.14,0.45,1.23,0.77,64.97,1.52,0.75,0.02,,,,,,,,,,,
Malcolm Perry,,0,RB,4000,NE,vs DAL,5,23.75,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,3,0,0.00,,35,69,69,45,254,254,,,,,,,,0.38,0.63,,1.63,1.13,11.5,0.13,,,,,,,
James White,!,0,RB,4000,NE,vs DAL,5,23.75,7.4,8.3,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,36,0,0.00,,35,69,69,45,254,254,0.01,0.01,0.35,,,,2.29,3.37,13.44,0.14,5.74,4.17,36.15,0.27,,,,,,,
Jakob Johnson,,0,RB,4000,NE,vs DAL,5,23.75,2.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,5,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,1.33,1.08,6.58,0.08,,,,,,,
Ben Mason,,0,RB,4000,NE,vs DAL,5,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Anthony McFarland,!,0,RB,4000,PIT,vs SEA,10,24.00,1.7,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,11,0,0.00,,35,69,69,45,254,254,,,,,,,,2.77,8.92,,0.85,0.54,5,,,,,,,,
Trey Edmunds,,0,RB,4000,PIT,vs SEA,10,24.00,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,16,0,0.00,,35,69,69,45,254,254,,,,,,,,4.43,20,0.14,1,0.86,6.86,,,,,,,,
Jaylen Samuels,,0,RB,4000,PIT,vs SEA,10,24.00,6.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,3,0,0.00,,35,69,69,45,254,254,0.16,0.13,1.09,0.03,,,-0.87,4.25,14.63,0.03,3.25,2.66,17.63,0.13,,,,,,,
Derek Watt,,0,RB,4000,PIT,vs SEA,10,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Joshua Dobbs,!,0,QB,4000,PIT,vs SEA,14,24.00,0.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,2.83,1.67,7.5,0.17,,,49.62,1,5.17,,,,,,,,,,,,
Mekhi Sargent,,0,RB,4000,TEN,vs BUF,9,23.75,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,67,0,0.00,,35,69,69,45,254,254,,,,,,,,1.25,2.75,,0.25,,,,,,,,,,
Matt Barkley,,0,QB,4000,TEN,vs BUF,1,23.75,8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,22,0,0.00,,32,29,29,45,254,254,24.08,14,184.54,1.38,0.69,0.85,72.02,1.38,-0.77,,,,,,,,,,,,
Logan Woodside,,0,QB,4000,TEN,vs BUF,1,23.75,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,0.33,0.11,0.78,,,,15.04,1.44,0.44,,,,,,,,,,,,
Darrynton Evans,!,0,RB,4000,TEN,vs BUF,9,23.75,4.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,2.83,10.33,,1,0.67,6.33,0.17,,,,,,,
Khari Blasingame,!,0,RB,4000,TEN,vs BUF,9,23.75,1.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,0.23,0.46,,1,0.77,7.46,,,,,,,,
Tory Carter,,0,RB,4000,TEN,vs BUF,9,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Ke'Shawn Vaughn,,0,RB,4000,TB,@ PHI,16,30.00,5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,7,0,0.00,,35,69,69,45,254,254,,,,,,,,6,25.93,0.21,1.5,0.79,4.93,0.07,,,,,,,
Blaine Gabbert,,0,QB,4000,TB,@ PHI,21,30.00,8.2,3.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,13,0,,,32,29,29,45,254,254,20.03,11.92,131.84,0.62,1.76,0.73,66.44,3.22,12.14,0.08,,,,,,,,,,,
Kyle Trask,!,0,QB,4000,TB,@ PHI,21,30.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Darwin Thompson,,0,RB,4000,TB,@ PHI,16,30.00,7.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,3.88,13.65,0.12,1.35,0.94,6.35,0.06,,,,,,,
Patrick Laird,,0,RB,4000,MIA,@ JAC,31,25.00,4.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,6,0,0.00,,35,69,69,45,254,254,,,,,,,,3.8,12.2,0.05,2.25,1.8,14.45,,,,,,,,
Gerrid Doaks,,0,RB,4000,MIA,@ JAC,31,25.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Reid Sinnett,!,0,QB,4000,MIA,@ JAC,25,25.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Derrick Gore,,0,RB,4000,KC,@ WAS,18,30.00,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,11,0,0.00,,35,69,69,45,254,254,,,,,,,,6,28.78,0.22,1,0.89,11.67,,,,,,,,
Shane Buechele,,0,QB,4000,KC,@ WAS,13,30.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Javian Hawkins,,0,RB,4000,LAR,@ NYG,17,28.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Buddy Howell,,0,RB,4000,LAR,@ NYG,17,28.00,1.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,5,0,0.00,,35,69,69,45,254,254,,,,,,,,5.2,17,,0.4,0.2,0.6,,,,,,,,
Cam Akers,!,0,RB,4000,LAR,@ NYG,17,28.00,7.2,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,27,0,0.00,,35,69,69,45,254,254,,,,,,,,14.05,53.25,0.2,1.65,1.35,13.9,0.05,,,,,,,
Jake Funk,!,0,RB,4000,LAR,@ NYG,17,28.00,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,1.33,3.33,,,,,,,,,,,,
Raymond Calais,,0,RB,4000,LAR,@ NYG,17,28.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Bryce Perkins,!,0,QB,4000,LAR,@ NYG,19,28.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Scottie Phillips,!,0,RB,4000,HOU,@ IND,1,17.00,1.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,30,0,0.00,,35,69,69,45,254,254,,,,,,,,2.67,7.33,,1.33,1,5.33,,,,,,,,
Rex Burkhead,,0,RB,4000,HOU,@ IND,1,17.00,7.5,10.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,5,0,0.00,,35,69,69,45,254,254,0.01,,,,,,0.47,5.86,23.15,0.22,2.56,1.96,17.04,0.09,,,,,,,
Deshaun Watson,!,0,QB,4000,HOU,@ IND,32,17.00,9.3,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,61,0,0.00,,32,29,29,45,254,254,32.36,21.81,265.85,0.66,3.2,1.86,103.39,5.68,31.27,0.32,,,,,,,,,,,
Jeff Driskel,,0,QB,4000,HOU,@ IND,32,17.00,7.7,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,33,0,0.00,,32,29,29,45,254,254,21.56,12.63,132.5,0.5,2.38,0.81,70.89,3.44,20.25,0.19,,,,,,,,,,,
Jake Browning,,0,QB,4000,CIN,@ DET,29,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Pooka Williams Jr.,,0,RB,4000,CIN,@ DET,24,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Trayveon Williams,,0,RB,4000,CIN,@ DET,24,24.75,3.1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,163,16,0,1.30,0.3,35,69,69,45,254,254,,,,,,,,5.13,26,,0.88,0.75,4.25,,,,,,,,
Kurt Benkert,,0,QB,4000,GB,@ CHI,16,24.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,2,-1,,,,,,,,,,,,
Patrick Taylor,,0,RB,4000,GB,@ CHI,3,24.50,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,5.75,22.25,0.25,0.5,0.5,0.75,,,,,,,,
Marquez Valdes-Scantling,!,0,WR,4000,GB,@ CHI,23,24.50,7.8,10.8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,3,0,0.00,,38,99,99,45,254,254,,,,,,,,0.15,0.8,,4.55,2.3,39.43,0.23,,,,,,,
Chase Daniel,,0,QB,4000,LAC,@ BAL,17,24.00,6.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,,,32,29,29,45,254,254,10.94,7.65,72.59,0.35,1.12,0.41,52.47,1.76,1,,,,,,,,,,,,
Easton Stick,!,0,QB,4000,LAC,@ BAL,17,24.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,,,32,29,29,45,254,254,1,1,4,,,,83.3,1,-2,,,,,,,,,,,,
Darius Bradwell,,0,RB,4000,LAC,@ BAL,7,24.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,1,,,,,,,,,,
Gabe Nabers,,0,RB,4000,LAC,@ BAL,7,24.00,2.4,2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,160,0,0,1.60,0.4,35,69,69,45,254,254,,,,,,,,0.38,1.15,,0.77,0.62,3.23,0.15,,,,,,,
Kene Nwangwu,!,0,RB,4000,MIN,@ CAR,6,23.75,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,39,0,0.00,,35,69,69,45,254,254,,,,,,,,2.17,10.17,,0.83,0.67,1.5,,,,,,,,
Ameer Abdullah,,0,RB,4000,MIN,@ CAR,6,23.75,5.2,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,15,0,0.00,,35,69,69,45,254,254,,,,,,,,5.69,22,0.08,2.35,1.68,12.43,0.1,,,,,,,
Kellen Mond,!,0,QB,4000,MIN,@ CAR,8,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,3,2,5,,,,70.1,,,,,,,,,,,,,,
Jake Bargas,,0,RB,4000,MIN,@ CAR,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,,0,RB,4000,MIN,@ CAR,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,44,0,100,,148,0,0,3.00,0.8,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
A.J. Rose Jr.,,0,RB,4000,MIN,@ CAR,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Eno Benjamin,!,0,RB,4000,ARI,@ CLE,12,22.75,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,29,0,0.00,,35,69,69,45,254,254,,,,,,,,5,18.5,0.1,1.7,1.4,12.1,,,,,,,,
Jonathan Ward,,0,RB,4000,ARI,@ CLE,12,22.75,2.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,162,0,0,1.40,0.4,35,69,69,45,254,254,,,,,,,,1.29,4.71,,0.71,0.57,6.43,0.14,,,,,,,
Chris Streveler,!,0,QB,4000,ARI,@ CLE,11,22.75,3.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,6.25,4.25,35.25,0.25,1,0.25,38.95,1.75,5.25,,,,,,,,,,,,
Colt McCoy,,0,QB,4000,ARI,@ CLE,11,22.75,7.5,5.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,173,0,0,-0.30,,32,29,29,45,254,254,16.06,10.81,108.56,0.38,1.5,0.5,72.17,2.88,7.69,,,,,,,,,,,,
Alec Ingold,,0,RB,4000,LV,@ DEN,21,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Marcus Mariota,,0,QB,4000,LV,@ DEN,6,19.75,9.8,26.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,35,0,0.00,,32,29,29,45,254,254,24.89,15.57,185.18,0.62,2.2,1.08,82.37,3.78,22.63,0.18,,,,,,,,,,,
Nathan Peterman,!,0,QB,4000,LV,@ DEN,6,19.75,4.8,1.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,12.55,6.55,53.36,1.18,0.91,0.27,51.25,1.91,8,0.09,,,,,,,,,,,
Jalen Richard,,0,RB,4000,LV,@ DEN,21,19.75,4.7,3.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,163,24,0,1.30,0.3,35,69,69,45,254,254,,,,,,,,3.15,15.73,0.05,2.82,2.28,18.85,0.04,,,,,,,
Trey Ragas,,0,RB,4000,LV,@ DEN,21,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,1,9,,2,2,6,,,,,,,,
Cooper Rush,,0,QB,4000,DAL,@ NE,4,26.75,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,11.75,7.13,90.38,0.13,0.75,0.5,87.38,1.5,0.88,,,,,,,,,,,,
Will Grier,!,0,QB,4000,DAL,@ NE,4,26.75,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,26,14,114,2,3,,4.25,3.5,11,,,,,,,,,,,,
Sewo Olonilua,!,0,RB,4000,DAL,@ NE,30,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Rico Dowdle,!,0,RB,4000,DAL,@ NE,30,26.75,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,3.5,12,,,,,,,,,,,,
JaQuan Hardy,,0,RB,4000,DAL,@ NE,30,26.75,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,2,14.5,0.5,,,,,,,,,,,
Michael Gallup,!,0,WR,4000,DAL,@ NE,5,26.75,8,11.2,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,29,0,0.00,,38,99,99,45,254,254,,,,,,,,,,,6.48,3.59,54.27,0.29,,,,,,,
Corey Clement,,0,RB,4000,DAL,@ NE,30,26.75,6.3,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,4.93,20.2,0.17,1.56,1.29,12.39,0.1,,,,,,,
Ben DiNucci,,0,QB,4000,DAL,@ NE,4,26.75,2.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,21.5,11.5,109.5,,3.5,,87.15,3,11,,,,,,,,,,,,
Josh Johnson,,0,RB,4000,SEA,@ PIT,4,19.00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,31,0,0.00,,35,69,69,45,254,254,28.33,19,212.67,0.67,1,1.67,87.73,3,9.33,,,,,,,,,,,,
