,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Larry Rountree III,,0,RB,4000,LAC,vs MIN,17,28.25,2.2,0,1.2,0,0,0,0,0,0.1463,3.69,8.92,0.11,3.69,0,0,0,0,0,0,0,0,0,0,0,1.55,1.55,0,0,5.95,1.55,1.55,34,0,100,,105,0,0.4,7.00,1.8,36,63,63,45,259,259,,,,,,,,4.5,10.88,0.13,0.25,0.13,-0.13,,,,,,,,
Antoine Wesley,,0,WR,3000,ARI,vs CAR,6,24.25,5.6,0,5.5,0,0,0,0,0,0,0,0,0,0.87,0.0277,0.87,0.49,5.15,0.07,0,0,0,0,0,0,1.43,1.43,0,0,12.63,1.43,1.43,85,0,100,,173,15,0.5,0.00,,49,104,104,55,260,260,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
Benny Snell Jr.,,0,RB,4000,PIT,vs DET,25,22.75,5.1,5.1,0.6,0,0,0,0,0,0.1399,2.84,9.88,0.07,2.84,0,0,0,0,0,0,0,0,0,0,0,1.41,1.41,0,0,11.61,1.41,1.41,62,0,100,,168,0,0.4,0.40,0.1,36,64,64,45,261,261,,,,,,,,6.45,22.43,0.15,0.65,0.45,2.93,,,,,,,,
Jaret Patterson,,0,RB,4000,WAS,vs TB,1,20.25,5.2,0,2.1,0,0,0,0,0,0.103,2.1,8.21,0.06,2.1,0,0,0,0,0,0,0,0,0,0,0,1.18,1.18,0,0,11.58,1.18,1.18,59,0,100,,165,0,0.3,0.70,0.2,36,65,65,45,262,262,,,,,,,,4.86,19,0.14,0.79,0.71,5.21,,,,,,,,
Juwann Winfree,,0,WR,3000,GB,vs SEA,7,26.00,2.4,0,7,0,0,0,0,0,0,0,0,0,0.74,0.0239,0.74,0.42,3.39,0.04,0,0,0,0,0,0,1,1,0,0,5.8,1,1,85,0,100,,173,0,0.3,0.00,,49,105,105,55,263,263,,,,,,,,,,,2.29,1.29,10.71,,,,,,,,
Travis Benjamin,,0,WR,3000,SF,vs LAR,8,23.75,8.1,0,0,0,0,0,0,0,0,0,0,0,0.64,0.017,0.64,0.34,4.78,0.03,0,0,0,0,0,0,1,1,0,0,17.2,1,1,85,0,100,,173,0,0.3,0.00,,49,105,105,55,263,263,0.01,,,,,,0.57,0.38,2.12,,4.58,2.46,35.38,0.2,,,,,,,
Keith Kirkwood,,0,WR,3000,CAR,@ ARI,18,17.25,3,2.3,2.4,0,0,0,0,0,0,0,0,0,0.56,0.0181,0.56,0.33,4.05,0.04,0,0,0,0,0,0,0.98,0.98,0,0,6.98,0.98,0.98,85,0,100,,173,41,0.3,0.00,,49,106,106,55,264,264,,,,,,,,,,,2.67,1.58,20.58,0.25,,,,,,,
Joshua Kelley,,0,RB,4000,LAC,vs MIN,17,28.25,3.7,6.4,1.5,0,0,0,0,0,0.0747,1.88,6.12,0.02,1.88,0,0,0,0,0,0,0,0,0,0,0,0.73,0.73,0,0,8.13,0.73,0.73,60,0,100,,166,20,0.2,0.60,0.2,36,66,66,45,265,265,,,,,,,,6.28,20.44,0.08,1.48,1.32,8.36,,,,,,,,
Wayne Gallman,,0,RB,4000,ATL,@ DAL,12,24.00,6.2,10,1.1,0,0,0,0,0,0.0376,0.9,3.81,0.02,0.9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,12.9,0.5,0.5,30,0,100,,93,3,0.1,8.60,2.2,36,67,67,45,266,266,,,,,,,,6.65,28.15,0.16,2.09,1.47,9.44,0.04,,,,,,,
Geronimo Allison,,0,WR,3000,DET,@ PIT,25,17.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0.31,0.0092,0.31,0.19,2.22,0.01,0,0,0,0,0,0,0.47,0.47,0,0,11.67,0.47,0.47,85,0,100,,173,0,0.2,0.00,,49,107,107,55,267,267,,,,,,,,0.02,0.16,,3.63,2.21,25.77,0.12,,,,,,,
Colby Parkinson,,0,TE,2500,SEA,@ GB,16,23.00,3.5,3.6,1.1,0,0,0,0,0,0,0,0,0,0.23,0.0082,0.23,0.18,2.15,0.01,0,0,0,0,0,0,0.46,0.46,0,0,7.46,0.46,0.46,43,0,100,,173,10,0.2,0.00,,28,47,47,60,268,268,,,,,,,,,,,1.89,1.44,18.22,0.11,,,,,,,
Ke'Shawn Vaughn,,0,RB,4000,TB,@ WAS,19,30.25,5,3.6,2.7,0,0,0,0,0,0.0218,0.57,2.46,0.02,0.57,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0,10.37,0.37,0.37,65,0,100,,173,7,0.1,0.00,,36,68,68,45,269,269,,,,,,,,6,25.93,0.21,1.5,0.79,4.93,0.07,,,,,,,
Kirk Merritt,,0,WR,3000,MIA,vs BAL,21,19.25,0,0,2.3,0,0,0,0,0,0,0,0,0,0.34,0.0107,0.34,0.11,1.41,0.02,0,0,0,0,0,0,0.37,0.37,0,0.37,0.37,0.37,0.37,85,0,100,,173,0,0.1,0.00,,49,108,108,55,269,269,,,,,,,,,,,3,1,13,,,,,,,,
Matt Breida,,0,RB,4000,BUF,@ NYJ,32,30.75,7.2,4.3,0.4,0,0,0,0,0,0.0208,0.54,2.61,0.01,0.54,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,0,14.72,0.32,0.32,12,0,100,,29,3,0.1,19.00,4.8,36,69,69,45,270,270,,,,,,,,7.46,36.02,0.11,1.68,1.28,11.22,0.09,,,,,,,
Gardner Minshew,,0,QB,4000,PHI,@ DEN,5,21.75,6.3,19.9,0.4,0.015,0.48,3.45,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0,0,12.81,0.21,0.21,35,0,100,,173,65,0.1,0.00,,31,30,30,45,271,271,32.96,20.85,229.58,0.46,2.5,1.58,95.13,4.04,19.92,0.04,,,,,,,,,,,
Damarea Crockett,,0,RB,4000,DEN,vs PHI,30,22.75,0,0,0.7,0,0,0,0,0,0.009,0.25,0.58,0.01,0.25,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0.12,0.12,0.12,0.12,65,0,100,,173,0,0,0.00,,36,70,70,45,272,272,,,,,,,,3,7,,,,,,,,,,,,
Alvin Kamara,!,0,RB,8200,NO,@ TEN,9,20.00,10.9,24.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,47,0,0.00,,2,71,71,3,273,273,0.01,0.01,0.15,,,,1.66,12.27,55.92,0.6,6.43,4.95,42.61,0.25,,,,,,,
Kyler Murray,!,0,QB,8000,ARI,vs CAR,2,24.25,8.7,25.4,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,61,0,0.00,,1,31,31,5,273,273,34.9,23.21,245.54,0.75,2.19,1.5,94.03,6.54,36.21,0.42,,,,,,,,,,,
Nick Chubb,!,0,RB,7400,CLE,@ NE,18,21.25,9.9,18.6,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,40,0,0.00,,7,71,71,11,273,273,,,,,,,,15.61,82.73,0.62,2.17,1.62,13.48,0.06,,,,,,,
Derrick Henry,!,0,RB,7200,TEN,vs NO,3,23.00,12.3,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,23,0,0.00,,8,71,71,13,273,273,0.05,0.04,0.23,,,0.02,8.23,16.93,81.45,0.74,1.57,1.2,10.57,0.03,,,,,,,
DeAndre Hopkins,!,0,WR,6700,ARI,vs CAR,6,24.25,8.8,19.4,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,53,0,0.00,,12,109,109,18,273,273,0.03,0.01,0.05,0.01,,0.01,0.28,0.04,0.11,,10.14,6.35,81.95,0.55,,,,,,,
Chase Claypool,!,0,WR,6400,PIT,vs DET,10,22.75,8.7,14.4,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,28,0,0.00,,15,109,109,21,273,273,,,,,,,,0.84,4.3,0.05,6.7,3.78,51.24,0.35,,,,,,,
Robert Woods,!,0,WR,6200,LAR,@ SF,11,26.75,8.2,15.5,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,41,0,0.00,,17,109,109,23,273,273,,,,,,,,0.73,4.75,0.05,7.52,4.91,60.65,0.28,,,,,,,
Antonio Brown,!,0,WR,6100,TB,@ WAS,32,30.25,12,13.7,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,45,0,0.00,,18,109,109,24,273,273,0.01,,,,0.01,,0.03,0.13,0.82,,10.43,6.9,92.18,0.72,,,,,,,
Calvin Ridley,!,0,WR,6000,ATL,@ DAL,29,24.00,9.6,20.4,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,41,0,0.00,,19,109,109,25,273,273,,,,,,,,0.27,1.27,,7.76,5.06,68.2,0.57,,,,,,,
Damien Harris,!,0,RB,5900,NE,vs CLE,10,23.25,6.9,10,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,44,0,0.00,,18,71,71,26,273,273,,,,,,,,13.06,61.55,0.65,1.19,1,7.1,,,,,,,,
Chris Carson,!,0,RB,5700,SEA,@ GB,14,23.00,7.3,15.2,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,52,0,0.00,,19,71,71,28,273,273,,,,,,,,15.65,70.57,0.47,2.65,2.16,15.84,0.14,,,,,,,
Ben Roethlisberger,!,0,QB,5600,PIT,vs DET,17,22.75,8.7,20.6,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,56,0,0.00,,16,31,31,29,273,273,39.01,25.53,280.77,0.91,1.5,1.86,94.3,1.52,2.41,0.05,,,,,,,,,,,
Tua Tagovailoa,!,0,QB,5600,MIA,vs BAL,15,19.25,9.3,14.7,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,100,,68,40,0,12.32,2.2,16,31,31,29,273,273,29.37,19.59,203.78,0.67,1.7,1.3,89.67,3.04,8.81,0.22,,,,,,,,,,,
Clyde Edwards-Helaire,!,0,RB,5500,KC,@ LV,28,27.75,6.2,13.6,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,54,0,0.00,,21,71,71,30,273,273,,,,,,,,12,54.37,0.37,3.27,2.37,18.53,0.2,,,,,,,
Julio Jones,!,0,WR,5400,TEN,vs NO,31,23.00,11.2,17.2,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,41,0,0.00,,25,109,109,31,273,273,,,,,,,,0.08,0.52,,9.53,6.25,93.01,0.38,,,,,,,
Latavius Murray,!,0,RB,5400,BAL,@ MIA,22,27.25,8.1,9.3,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,23,0,0.00,,22,71,71,31,273,273,,,,,,,,11.38,46.57,0.44,2.07,1.65,11.4,0.03,,,,,,,
Geno Smith,,0,QB,5300,SEA,@ GB,16,23.00,10,1.1,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,19,31,31,32,273,273,18.22,12.67,132.39,0.28,1.67,0.83,79.78,2.44,8.94,0.11,,,,,,,,,,,
Sam Darnold,!,0,QB,5200,CAR,@ ARI,7,17.25,8,12.3,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,46,0,0.00,,20,31,31,33,273,273,32.5,19.44,212.48,1.04,2.66,1.08,77.53,3.24,12.78,0.2,,,,,,,,,,,
Chase Edmonds,!,0,RB,5100,ARI,vs CAR,15,24.25,7.6,10.5,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,12,0,0.00,,25,71,71,34,273,273,,,,,,,,6.25,28.2,0.19,3,2.31,16.76,0.1,,,,,,,
Jordan Love,,0,QB,5100,GB,vs SEA,19,26.00,4.7,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,21,31,31,34,273,273,9.57,5.71,68,0.43,0.43,0.29,59.7,1.71,3.86,,,,,,,,,,,,
Kareem Hunt,!,0,RB,5100,CLE,@ NE,18,21.25,9.4,13.9,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,42,0,0.00,,25,71,71,34,273,273,,,,,,,,12.79,58.65,0.5,3.62,2.91,25.59,0.26,,,,,,,
Trey Lance,,0,QB,5100,SF,vs LAR,11,23.75,7.4,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,26,0,0.00,,21,31,31,34,273,273,12.75,7,99.63,0.38,0.75,0.63,71.03,6.75,29.38,0.13,,,,,,,,,,,
Josh Johnson,,0,QB,5000,NYJ,vs BUF,1,17.75,12,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,31,0,,,22,31,31,35,273,273,28.33,19,212.67,0.67,1,1.67,87.73,3,9.33,,,,,,,,,,,,
Jeff Wilson,,0,RB,5000,SF,vs LAR,13,23.75,8.7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,143,9,0,2.80,0.6,26,71,71,35,273,273,,,,,,,,9.86,42.31,0.39,1.78,1.19,10.39,0.11,,,,,,,
Zach Wilson,!,0,QB,4900,NYJ,vs BUF,1,17.75,6.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,51,0,0.00,,23,31,31,36,273,273,29.93,16.5,184.71,0.93,3.21,0.71,70.22,2.21,14.29,0.29,,,,,,,,,,,
Case Keenum,,0,QB,4900,CLE,@ NE,4,21.25,8.1,1.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,138,38,0,3.24,0.7,23,31,31,36,273,273,29.45,18.73,203.11,0.64,1.64,1.06,83.18,1.92,5.45,0.08,,,,,,,,,,,
Cooper Rush,,0,QB,4800,DAL,vs ATL,30,31.00,7.8,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0.08,0,24,31,31,37,273,273,15.2,9.3,116.1,0.1,0.7,0.7,90.47,1.6,1.2,,,,,,,,,,,,
Drew Lock,!,0,QB,4800,DEN,vs PHI,6,22.75,8.6,15.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,39,0,0.00,,24,31,31,37,273,273,29.58,17.54,197.5,0.83,1.38,1.04,78.59,3,11.88,0.21,,,,,,,,,,,
Miles Sanders,!,0,RB,4800,PHI,@ DEN,4,21.75,8.1,14.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,39,0,0.00,,28,71,71,37,273,273,,,,,,,,12.46,62.61,0.26,3.61,2.57,19.98,0.07,,,,,,,
Ryan Fitzpatrick,!,0,QB,4700,WAS,vs TB,26,20.25,9.5,19,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,44,0,0.00,,25,31,31,38,273,273,31.16,19.14,227.77,0.99,1.64,1.45,85.97,3.33,14.84,0.14,,,,,,,,,,,
DeVante Parker,!,0,WR,4700,MIA,vs BAL,21,19.25,7.6,12.5,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,33,0,0.00,,32,109,109,38,273,273,,,,,,,,,,,6.67,3.85,54.63,0.27,,,,,,,
Will Grier,!,0,QB,4600,DAL,vs ATL,30,31.00,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,26,31,31,39,273,273,26,14,114,2,3,,4.25,3.5,11,,,,,,,,,,,,
Jake Luton,,0,QB,4600,SEA,@ GB,16,23.00,9.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,22,0,0.00,,26,31,31,39,273,273,36.67,20,208,2,2.33,0.67,56.13,0.33,4.33,0.33,,,,,,,,,,,
Joe Flacco,,0,QB,4500,NYJ,vs BUF,1,17.75,7.1,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,100,,115,53,0,5.88,1.3,27,31,31,40,273,273,37.78,23.91,241.14,0.83,1.96,1.22,84.69,1.48,3.28,0.09,,,,,,,,,,,
Jamal Agnew,,0,WR,4500,JAC,@ IND,30,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,22,0,100,,58,0,0,13.90,3.1,34,109,109,40,273,273,,,,,,,,,,,,,,,,,,,,,
Jamaal Williams,!,0,RB,4500,DET,@ PIT,5,17.75,7.8,8.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,18,0,0.00,,31,71,71,40,273,273,,,,,,,,9.34,37.46,0.24,2.52,2.03,14.94,0.1,,,,,,,
Travis Homer,,0,RB,4500,SEA,@ GB,14,23.00,4.4,3.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,117,6,0,5.50,1.2,31,71,71,40,273,273,,,,,,,,2.73,14.07,0.03,1.7,1.43,12.4,0.03,,,,,,,
Kyle Allen,,0,QB,4400,WAS,vs TB,26,20.25,7.7,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,44,0,0.00,,28,31,31,41,273,273,29.81,18.81,205.62,0.81,2.62,1.14,90.53,2.19,7.71,0.19,,,,,,,,,,,
Rob Gronkowski,!,0,TE,4400,TB,@ WAS,24,30.25,9.6,8.3,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,173,32,0,0.00,,12,48,48,41,273,273,,,,,,,,,,,6.61,4.09,63.34,0.5,,,,,,,
Mitchell Trubisky,!,0,QB,4200,BUF,@ NYJ,29,30.75,9.8,16.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,31,0,0.00,,29,31,31,43,273,273,27.84,17.73,185.02,0.64,1.92,1.06,82.22,3.42,17.55,0.16,,,,,,,,,,,
Josh Rosen,,0,QB,4200,ATL,@ DAL,27,24.00,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,176,23,0,-0.44,,29,31,31,43,273,273,23.32,12.59,130.18,0.95,2.77,0.55,47.8,1.18,6.86,,,,,,,,,,,,
Peyton Barber,!,0,RB,4200,LV,vs KC,8,25.75,5.9,3.7,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,12,0,0.00,,34,71,71,43,273,273,,,,,,,,9.33,32.76,0.28,1.31,0.95,5.71,0.03,,,,,,,
Curtis Samuel,!,0,WR,4100,WAS,vs TB,14,20.25,7,14.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,34,0,0.00,,38,109,109,44,273,273,,,,,,,,1.4,9,0.08,5.68,3.62,38.88,0.27,,,,,,,
Logan Woodside,,0,QB,4100,TEN,vs NO,23,23.00,0.6,0.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,30,31,31,44,273,273,0.33,0.11,0.78,,,,15.04,1.44,0.44,,,,,,,,,,,,
Brett Hundley,,0,QB,4100,IND,vs JAC,20,29.00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,30,31,31,44,273,273,17.74,10.47,100.11,0.68,1.63,0.47,55.46,2.47,17,0.11,,,,,,,,,,,
Chase Daniel,,0,QB,4100,LAC,vs MIN,9,28.25,6.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,30,31,31,44,273,273,10.94,7.65,72.59,0.35,1.12,0.41,52.47,1.76,1,,,,,,,,,,,,
Sean Mannion,,0,QB,4100,MIN,@ LAC,3,25.25,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,30,31,31,44,273,273,7.86,4.79,40.93,0.21,0.36,0.07,39.71,1.79,-0.21,,,,,,,,,,,,
DeeJay Dallas,,0,RB,4100,SEA,@ GB,14,23.00,5.6,6.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,3,0,0.00,,35,71,71,44,273,273,0.05,,,0.05,,,,3.33,12.71,0.19,2.14,1.9,12.43,0.05,,,,,,,
La'Mical Perine,!,0,RB,4000,NYJ,vs BUF,7,17.75,3.6,5.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,29,0,0.00,,36,71,71,45,273,273,,,,,,,,6.55,23.91,0.18,1.36,1,5.73,,,,,,,,
Austin Walter,,0,RB,4000,NYJ,vs BUF,7,17.75,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,33,0,0.00,,36,71,71,45,273,273,,,,,,,,6.5,25.25,0.25,0.75,0.5,2.25,,,,,,,,
Nick Bawden,,0,RB,4000,NYJ,vs BUF,7,17.75,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,40,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,1.17,0.83,6.17,,,,,,,,
Kyle Shurmur,,0,QB,4000,WAS,vs TB,26,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Wendell Smallwood,,0,RB,4000,WAS,vs TB,1,20.25,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,4,0,0.00,,36,71,71,45,273,273,,,,,,,,5.33,21.02,0.1,1.83,1.31,10.42,0.04,,,,,,,
Derrius Guice,,0,RB,4000,WAS,vs TB,1,20.25,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,18,0,0.00,,36,71,71,45,273,273,,,,,,,,8.4,49,0.4,2,1.4,15.8,0.2,,,,,,,
Logan Thomas,!,0,TE,4000,WAS,vs TB,25,20.25,6,11.3,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,173,10,0,0.00,,15,48,48,45,273,273,0.04,0.04,0.81,,,,5.03,0.06,0.09,,4.15,2.72,25.81,0.23,,,,,,,
Rico Dowdle,!,0,RB,4000,DAL,vs ATL,26,31.00,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,3.5,12,,,,,,,,,,,,
Corey Clement,,0,RB,4000,DAL,vs ATL,26,31.00,6.3,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,,136,0,0,3.50,0.9,36,71,71,45,273,273,,,,,,,,4.93,20.2,0.17,1.56,1.29,12.39,0.1,,,,,,,
Sewo Olonilua,!,0,RB,4000,DAL,vs ATL,26,31.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
JaQuan Hardy,,0,RB,4000,DAL,vs ATL,26,31.00,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,2,14.5,0.5,,,,,,,,,,,
Ben DiNucci,,0,QB,4000,DAL,vs ATL,30,31.00,2.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,21.5,11.5,109.5,,3.5,,87.15,3,11,,,,,,,,,,,,
Khari Blasingame,!,0,RB,4000,TEN,vs NO,3,23.00,1.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,0.23,0.46,,1,0.77,7.46,,,,,,,,
Tory Carter,,0,RB,4000,TEN,vs NO,3,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
