,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Penny Hart,,0,WR,3000,SEA,@ TB,19,21.25,1.3,1.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,24,0,0.00,,50,98,98,59,250,250,,,,,,,,0.09,1.73,,1.27,0.82,7,,,,,,,,
Cody Thompson,!,0,WR,3000,SEA,@ TB,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Kevin Kassis,,0,WR,3000,SEA,@ TB,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Easop Winston,,0,WR,3000,SEA,@ TB,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Bo Melton,,0,WR,3000,SEA,@ TB,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Cade Johnson,,0,WR,3000,SEA,@ TB,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Laquon Treadwell,,0,WR,3000,SEA,@ TB,19,21.25,4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,11,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.96,1.86,21.14,0.09,,,,,,,
Jalen Reagor,,0,WR,3000,MIN,@ BUF,17,20.25,4.1,4.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,21,0,0.00,,50,98,98,59,250,250,,,,,,,,0.45,2.27,,3.61,2.06,21.42,0.12,,,,,,,
Jalen Nailor,,0,WR,3000,MIN,@ BUF,17,20.25,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,1,13,,,,,,,,
Dan Chisena,,0,WR,3000,MIN,@ BUF,17,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Bisi Johnson,!,0,WR,3000,MIN,@ BUF,17,20.25,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,21,0,0.00,,50,98,98,59,250,250,,,,,,,,0.05,0.27,,3.05,2.14,22.73,0.14,,,,,,,
Thomas Hennigan,,0,WR,3000,MIN,@ BUF,17,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Trishton Jackson,,0,WR,3000,MIN,@ BUF,17,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Blake Proehl,,0,WR,3000,MIN,@ BUF,17,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Stanley Berryhill,,0,WR,3000,DET,@ CHI,5,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Brandon Zylstra,,0,WR,3000,DET,@ CHI,5,22.75,4.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,0.05,,,,,,2.08,0.05,0.05,,2.26,1.58,21.79,0.05,,,,,,,
Quintez Cephus,!,0,WR,3000,DET,@ CHI,5,22.75,4.7,9.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,33,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3.53,2.18,33.41,0.24,,,,,,,
Josh Johnson,,0,WR,3000,DET,@ CHI,5,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Maurice Alexander,,0,WR,3000,DET,@ CHI,5,22.75,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,1,7,,,,,,,,
Tim Jones,,0,WR,3000,JAC,@ KC,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Kendric Pryor,!,0,WR,3000,JAC,@ KC,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Willie Johnson,,0,WR,3000,JAC,@ KC,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Calvin Ridley,!,0,WR,3000,JAC,@ KC,18,21.25,9.6,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,41,0,0.00,,50,98,98,59,250,250,,,,,,,,0.27,1.27,,7.76,5.06,68.2,0.57,,,,,,,
Seth Williams,,0,WR,3000,JAC,@ KC,18,21.25,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,1,34,,,,,,,,
Jaylon Moore,,0,WR,3000,JAC,@ KC,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Kevin Austin Jr.,,0,WR,3000,JAC,@ KC,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Anthony Schwartz,,0,WR,3000,CLE,@ MIA,24,23.25,3.6,2.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,100,,149,0,0,1.30,0.4,50,98,98,59,250,250,,,,,,,,0.53,3.93,,1.93,0.73,10.27,0.07,,,,,,,
Jakeem Grant,!,0,WR,3000,CLE,@ MIA,24,23.25,5.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.35,1.29,0.02,3.15,1.96,22.21,0.13,,,,,,,
Isaiah Weston,!,0,WR,3000,CLE,@ MIA,24,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Mike Harley Jr.,,0,WR,3000,CLE,@ MIA,24,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Daylen Baldwin,,0,WR,3000,CLE,@ MIA,24,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Chester Rogers,,0,WR,3000,CLE,@ MIA,24,23.25,5.1,4,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,9,0,0.00,,50,98,98,59,250,250,,,,,,,,0.1,0.49,,3.6,2.4,25.41,0.1,,,,,,,
Tyron Johnson,,0,WR,3000,HOU,@ NYG,22,18.25,5.3,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.19,1.06,,2,1.44,26.38,0.19,,,,,,,
John Metchie III,!,0,WR,3000,HOU,@ NYG,22,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Michael Young Jr.,,0,WR,3000,HOU,@ NYG,22,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Jalen Camp,,0,WR,3000,HOU,@ NYG,22,18.25,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,1,7,,,,,,,,
Johnny Johnson III,,0,WR,3000,HOU,@ NYG,22,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Davion Davis,,0,WR,3000,HOU,@ NYG,22,18.25,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.5,0.5,8.5,,,,,,,,
Michael Thomas,!,0,WR,3000,NO,@ PIT,31,19.25,9.8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,49,0,,,50,98,98,59,250,250,,,,,,,,0.02,-0.1,,9.28,7.09,83.69,0.49,,,,,,,
Deonte Harty,!,0,WR,3000,NO,@ PIT,31,19.25,5,8.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,15,0,0.00,,50,98,98,59,250,250,,,,,,,,0.47,3.56,,2.97,2.15,27.21,0.12,,,,,,,
Kevin White,,0,WR,3000,NO,@ PIT,31,19.25,4.1,1.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,16,0,0.00,,50,98,98,59,250,250,,,,,,,,0.07,0.64,,4,2,28.36,,,,,,,,
Kirk Merritt,,0,WR,3000,NO,@ PIT,31,19.25,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3,1,13,,,,,,,,
Montrell Washington,,0,WR,3000,DEN,@ TEN,29,18.75,0.7,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,22,0,0.00,,50,98,98,59,250,250,,,,,,,,0.5,5,,0.67,0.5,0.83,,,,,,,,
Kendall Hinton,,0,WR,3000,DEN,@ TEN,29,18.75,2.9,3.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,85,15,0,10.20,3.4,50,98,98,59,250,250,0.63,0.13,0.88,0.13,0.06,,4.95,0.13,0.44,,1.88,1.31,17.69,0.06,,,,,,,
Tyrie Cleveland,,0,WR,3000,DEN,@ TEN,29,18.75,2.9,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.75,1,11.38,,,,,,,,
Jalen Virgil,,0,WR,3000,DEN,@ TEN,29,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,26,0,100,,64,0,0,13.60,4.5,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Tim Patrick,!,0,WR,3000,DEN,@ TEN,29,18.75,6.2,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,30,0,0.00,,50,98,98,59,250,250,,,,,,,,0.06,0.35,,4.92,2.98,41.85,0.25,,,,,,,
Brandon Johnson,,0,WR,3000,DEN,@ TEN,29,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Trinity Benson,!,0,WR,3000,DEN,@ TEN,29,18.75,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,31,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3.14,1.43,14.71,,,,,,,,
Mike Strachan,!,0,WR,3000,IND,@ LV,28,18.75,2.3,2.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.83,0.83,14.17,,,,,,,,
Keke Coutee,,0,WR,3000,IND,@ LV,28,18.75,7.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,143,23,0,2.00,0.7,50,98,98,59,250,250,,,,,,,,0.21,0.58,0.04,5.5,3.96,44,0.21,,,,,,,
Ashton Dulin,,0,WR,3000,IND,@ LV,28,18.75,3.5,2.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.23,1.77,,1.77,1.08,15.15,0.08,,,,,,,
Vyncint Smith,,0,WR,3000,IND,@ LV,28,18.75,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,6,0,0.00,,50,98,98,59,250,250,,,,,,,,0.14,2.48,0.05,2.24,1.1,15.67,0.05,,,,,,,
Ethan Fernea,,0,WR,3000,IND,@ LV,28,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Dezmon Patmon,,0,WR,3000,IND,@ LV,28,18.75,3.2,2.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2,0.8,9,0.2,,,,,,,
KaVontae Turpin,,0,WR,3000,DAL,@ GB,2,23.75,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,100,,144,0,0,1.90,0.6,50,98,98,59,250,250,,,,,,,,0.75,4.25,,0.25,,,,,,,,,,
James Washington,!,0,WR,3000,DAL,@ GB,2,23.75,5.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,6,0,0.00,,50,98,98,59,250,250,,,,,,,,0.03,0.22,,3.78,2.02,28.97,0.2,,,,,,,
Simi Fehoko,!,0,WR,3000,DAL,@ GB,2,23.75,0.5,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2,1.5,12,,,,,,,,
Dennis Houston,,0,WR,3000,DAL,@ GB,2,23.75,1.8,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3,1,8,,,,,,,,
Dontario Drummond,,0,WR,3000,DAL,@ GB,2,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Brandon Smith,,0,WR,3000,DAL,@ GB,2,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Antoine Wesley,!,0,WR,3000,ARI,@ LAR,14,17.75,5.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,15,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
Javon Wims,,0,WR,3000,ARI,@ LAR,14,17.75,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,@ LAR,14,17.75,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3,2,12.5,,,,,,,,
Jason Moore,,0,WR,3000,LAC,@ SF,16,18.75,3.6,8.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3,2,30.5,,,,,,,,
Keelan Doss,!,0,WR,3000,LAC,@ SF,16,18.75,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,44,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.33,1.83,22.17,,,,,,,,
Jalen Guyton,!,0,WR,3000,LAC,@ SF,16,18.75,5.1,6.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,15,0,0.00,,50,98,98,59,250,250,,,,,,,,0.26,1,,3.15,1.79,30.09,0.18,,,,,,,
John Hightower,,0,WR,3000,LAC,@ SF,16,18.75,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,10,0,0.00,,50,98,98,59,250,250,,,,,,,,0.1,0.1,,2.9,1,16.7,,,,,,,,
Joe Reed,,0,WR,3000,LAC,@ SF,16,18.75,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,1.67,9.67,0.33,0.33,,,,,,,,,,
Cam Sims,,0,WR,3000,WAS,@ PHI,8,15.75,5.3,4.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,5,0,0.00,,50,98,98,59,250,250,,,,,,,,0.06,0.39,,3.19,1.97,28.29,0.1,,,,,,,
Dax Milne,,0,WR,3000,WAS,@ PHI,8,15.75,1.8,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,10,0,0.00,,50,98,98,59,250,250,,,,,,,,0.06,0.06,,1.31,0.94,7.5,0.06,,,,,,,
Marken Michel,,0,WR,3000,WAS,@ PHI,8,15.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Alex Erickson,,0,WR,3000,WAS,@ PHI,8,15.75,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Kyric McGowan,,0,WR,3000,WAS,@ PHI,8,15.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Jeff Cotton,,0,WR,3000,GB,vs DAL,10,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Irv Smith Jr.,!,0,TE,2900,MIN,@ BUF,2,20.25,6.1,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,23,0,0.00,,20,40,40,60,250,250,,,,,,,,,,,4,2.74,28.05,0.37,,,,,,,
Noah Gray,,0,TE,2800,KC,vs JAC,17,30.25,2.2,2.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,100,,86,27,0,10.00,3.6,21,40,40,61,250,250,,,,,,,,0.06,0.06,0.06,1.82,1.24,10.18,0.06,,,,,,,
Mo Alie-Cox,,0,TE,2800,IND,@ LV,21,18.75,5.2,4.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,0,0,0.00,,21,40,40,61,250,250,,,,,,,,,,,2.26,1.5,19.26,0.17,,,,,,,
Jake Ferguson,,0,TE,2800,DAL,@ GB,11,23.75,4.7,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,16,0,0.00,,21,40,40,61,250,250,,,,,,,,,,,2.4,1.8,13.6,0.4,,,,,,,
Chris Myarick,,0,TE,2700,NYG,vs HOU,25,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,39,0,100,,164,0,0,0.00,,22,40,40,62,250,250,,,,,,,,,,,,,,,,,,,,,
Brock Wright,,0,TE,2700,DET,@ CHI,9,22.75,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,,106,0,0,7.20,2.7,22,40,40,62,250,250,,,,,,,,,,,2,1,2,,,,,,,,
Geoff Swaim,,0,TE,2600,TEN,vs DEN,14,20.75,3.7,4.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,10,0,0.00,,23,40,40,63,250,250,,,,,,,,,,,2.44,1.92,14.84,0.12,,,,,,,
Josiah Deguara,,0,TE,2600,GB,vs DAL,7,20.75,3.8,4.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,12,0,0.00,,23,40,40,63,250,250,,,,,,,,,,,2.4,1.85,18.15,0.1,,,,,,,
Ross Dwelley,,0,TE,2600,SF,vs LAC,6,26.75,3.9,5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,20,0,0.00,,23,40,40,63,250,250,,,,,,,,,,,2.32,1.72,20.24,0.2,,,,,,,
Johnny Mundt,,0,TE,2600,MIN,@ BUF,2,20.25,2.3,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,15,0,0.00,,23,40,40,63,250,250,,,,,,,,,,,1.65,1.35,9.94,0.06,,,,,,,
John Bates,,0,TE,2600,WAS,@ PHI,13,15.75,3.1,4.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,21,0,0.00,,23,40,40,63,250,250,,,,,,,,,,,2.33,1.72,18.5,0.06,,,,,,,
Stephen Sullivan,,0,TE,2500,CAR,vs ATL,15,19.75,1.8,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,18,0,0.00,,24,40,40,64,250,250,,,,,,,,,,,1.33,0.67,15.33,,,,,,,,
Giovanni Ricci,!,0,TE,2500,CAR,vs ATL,15,19.75,1.9,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,150,10,0,1.20,0.5,24,40,40,64,250,250,,,,,,,,,,,1.67,1,11,,,,,,,,
