,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Michael Bandy,,0,WR,3000,LAC,@ ARI,5,25.25,3.2,0,2.7,0,0,0,0,0,0,0,0,0,2.59,0.0595,2.59,1.17,9.54,0.12,0,0,0,0,0,0,2.84,2.84,0,0,9.24,2.84,2.84,92,0,100,,188,0,0.9,0.00,,49,108,108,57,257,257,,,,,,,,,,,3.33,1.5,12.33,,,,,,,,
Deon Jackson,,0,RB,5000,IND,vs PIT,3,20.75,8.5,3,7.3,0,0,0,0,0,0.2273,5.38,15.75,0.2,5.38,0,0,0,0,0,0,0,0,0,0,0,2.78,2.78,0,0,19.78,2.78,2.78,68,0,100,,188,0,0.6,0.00,,28,58,58,37,258,258,,,,,,,,5.5,16.1,0.2,2.1,2,12.4,,,,,,,,
Tre'Quan Smith,,0,WR,3300,NO,@ SF,17,17.50,7.3,8.8,7.5,0,0,0,0,0,0,0,0,0,1.28,0.0422,1.28,0.86,11.44,0.12,0,0,0,0,0,0,2.72,2.72,0,0,17.32,2.72,2.72,84,0,100,,173,6,0.8,1.80,0.5,46,109,109,54,259,259,,,,,,,,0.03,0.14,,3.48,2.33,32.21,0.34,,,,,,,
Raheem Blackshear,,0,RB,4200,CAR,vs DEN,15,17.75,5.4,0,4.3,0,0,0,0,0,0.177,3.95,10.79,0.27,3.95,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,13.5,2.7,2.7,63,0,100,,180,0,0.6,1.10,0.3,36,59,59,45,260,260,,,,,,,,2.5,6.83,0.17,1.5,1.17,10.83,,,,,,,,
Zach Pascal,,0,WR,3200,PHI,vs GB,18,26.25,6.7,6,3.3,0,0,0,0,0,0,0,0,0,1.68,0.0569,1.68,0.99,11.41,0.09,0,0,0,0,0,0,2.67,2.67,0,0,16.07,2.67,2.67,92,0,100,,188,7,0.8,0.00,,47,110,110,55,261,261,0.03,,,,,,0.61,0.12,0.9,,4.13,2.44,30.31,0.25,,,,,,,
James Mitchell,,0,TE,2700,DET,vs BUF,2,22.75,2.9,0,4.2,0,0,0,0,0,0,0,0,0,0.86,0.0248,0.86,0.86,8.4,0.16,0,0,0,0,0,0,2.66,2.66,0,0,8.46,2.66,2.66,35,0,100,,159,28,1,3.20,1.2,23,41,41,60,262,262,,,,,,,,,,,1.25,1.25,12,0.25,,,,,,,
Benny Snell Jr.,,0,RB,4000,PIT,@ IND,11,18.75,5.3,1.1,0,0,0,0,0,0,0.1221,2.92,10.36,0.08,3.81,0.0204,0.89,0.62,3.79,0.02,0,0,0,0,0,0,2.64,2.64,0,0,13.24,2.64,2.64,21,0,100,,71,0,0.7,13.80,3.5,38,60,60,47,263,263,,,,,,,,6.59,23.39,0.17,0.66,0.46,3,,,,,,,,
Brock Wright,,0,TE,2900,DET,vs BUF,2,22.75,0,0.6,0,0,0,0,0,0,0,0,0,0,2.8,0.0809,2.8,1.4,2.85,0.15,0,0,0,0,0,0,2.59,2.59,0,2.59,2.59,2.59,2.59,40,0,100,,165,0,0.9,2.60,0.9,21,42,42,58,264,264,,,,,,,,,,,2,1,2,,,,,,,,
Brandon Bolden,!,0,RB,4000,LV,@ SEA,29,21.75,5.3,7.7,3.4,0,0,0,0,0,0.0729,1.38,6.32,0.06,2.3,0.0246,0.92,0.7,6.31,0.04,0,0,0,0,0,0,2.56,2.56,0,0,13.16,2.56,2.56,68,0,100,,188,10,0.6,0.00,,38,61,61,47,265,265,,,,,,,,2.82,12.91,0.12,2.11,1.6,14.75,0.12,,,,,,,
Tom Kennedy,,0,WR,3200,DET,vs BUF,30,22.75,3.2,3.1,3.7,0,0,0,0,0,0,0,0,0,1.58,0.0457,1.58,0.85,12.03,0.07,0,0,0,0,0,0,2.47,2.47,0,0,8.87,2.47,2.47,92,0,100,,188,6,0.8,0.00,,47,111,111,55,266,266,0.08,0.08,6.25,,,0.08,13.19,,,,2.17,1.17,16.25,,,,,,,,
Alexander Mattison,,0,RB,4800,MIN,vs NE,5,22.25,7.2,8.3,5.1,0,0,0,0,0,0.1809,4.45,18.33,0.1,4.45,0,0,0,0,0,0,0,0,0,0,0,2.43,2.43,0,0,16.83,2.43,2.43,63,0,100,,180,0,0.5,1.10,0.2,30,62,62,39,267,267,,,,,,,,6.93,28.55,0.15,1.49,1.22,9.44,0.05,,,,,,,
Rams,,0,DST,2300,LAR,@ KC,1,28.75,6.2,7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.44,0.27,0,0,28.75,2.38,2.38,0,0,14.78,2.38,2.38,12,0,100,,171,21,1,2.00,0.9,18,31,31,64,268,268,,,,,,,,,,,,,,,2.68,0.88,0.54,0.19,0.05,21.4,341.84
Sony Michel,,0,RB,4200,LAC,@ ARI,23,25.25,8,7.8,2.5,0,0,0,0,0,0.1683,3.99,16.68,0.11,3.99,0,0,0,0,0,0,0,0,0,0,0,2.33,2.33,0,0,18.33,2.33,2.33,68,0,100,,188,13,0.6,0.00,,36,63,63,45,269,269,,,,,,,,12.36,51.67,0.33,1.32,0.86,6.24,0.03,,,,,,,
Malik Davis,,0,RB,4200,DAL,vs NYG,18,27.75,1,0,5.1,0,0,0,0,0,0.16,4.22,15.61,0.12,4.22,0,0,0,0,0,0,0,0,0,0,0,2.28,2.28,0,0.78,4.28,2.28,2.28,68,0,100,,188,80,0.5,0.00,,36,64,64,45,270,270,,,,,,,,6.67,24.67,,1.67,1.33,13.33,,,,,,,,
Craig Reynolds,!,0,RB,4000,DET,vs BUF,8,22.75,4.8,7.6,5.1,0,0,0,0,0,0.1386,3.68,15.66,0.1,3.68,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,11.77,2.17,2.17,68,0,100,,188,19,0.5,0.00,,38,65,65,47,271,271,,,,,,,,6.58,28,,1.58,1.42,14.25,,,,,,,,
Nelson Agholor,,0,WR,3000,NE,@ MIN,27,20.25,7.2,7.1,6.1,0,0,0,0,0,0,0,0,0,1.24,0.0423,1.24,0.75,9.55,0.07,0,0,0,0,0,0,2.13,2.13,0,0,16.53,2.13,2.13,17,0,100,,40,17,0.7,18.50,6.2,49,112,112,57,272,272,0.01,0.01,0.13,,,,1.28,0.16,0.97,,5.02,3.03,38.08,0.27,,,,,,,
Myles Gaskin,,0,RB,4000,MIA,vs HOU,31,30.25,8.1,10.3,6.3,0,0,0,0,0,0.0644,2.06,7.73,0.04,2.71,0.0178,0.65,0.51,3.38,0.03,0,0,0,0,0,0,2.04,2.04,0,0,18.24,2.04,2.04,52,0,100,,160,24,0.5,3.10,0.8,38,66,66,47,273,273,,,,,,,,10.03,37.64,0.19,3.56,2.81,19.47,0.17,,,,,,,
Ray-Ray McCloud,,0,WR,3000,SF,vs NO,16,25.50,3.7,4.2,3.2,0,0,0,0,0,0,0,0,0,1.66,0.0566,1.66,1.12,8.49,0.01,0,0,0,0,0,0,2.03,2.03,0,0,9.43,2.03,2.03,81,0,100,,169,0,0.7,2.20,0.7,49,113,113,57,274,274,,,,,,,,0.19,1.95,,2.65,1.79,13.58,0.02,,,,,,,
Ke'Shawn Vaughn,,0,RB,4000,TB,@ CLE,32,22.75,4.8,7.3,1.4,0,0,0,0,0,0.1507,3.2,13.36,0.11,3.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,11.6,2,2,61,0,100,,176,0,0.5,1.50,0.4,38,67,67,47,275,275,,,,,,,,5.41,22.59,0.18,1.35,0.71,4.71,0.06,,,,,,,
Chuba Hubbard,,0,RB,4700,CAR,vs DEN,15,17.75,5.9,8.9,3.1,0,0,0,0,0,0.1622,3.62,13.39,0.1,3.62,0,0,0,0,0,0,0,0,0,0,0,1.94,1.94,0,0,13.74,1.94,1.94,38,0,100,,132,22,0.4,6.50,1.4,31,68,68,40,276,276,,,,,,,,9.26,34.26,0.26,1.91,1.3,9.13,0.04,,,,,,,
Hassan Haskins,,0,RB,4000,TEN,vs CIN,20,20.75,1.5,0,2.6,0,0,0,0,0,0.1237,3.28,13.79,0.09,3.28,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,4.92,1.92,1.92,68,0,100,,188,42,0.5,0.00,,38,69,69,47,277,277,,,,,,,,3.33,14,,1,1,2.33,,,,,,,,
Keaontay Ingram,,0,RB,4800,ARI,vs LAC,30,23.25,4.1,0,3,0,0,0,0,0,0.1547,3.55,8.79,0.17,3.55,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,10.1,1.9,1.9,65,0,100,,185,0,0.4,0.50,0.1,30,70,70,39,278,278,,,,,,,,3.5,8.67,0.17,0.33,0.33,3.83,,,,,,,,
Jalen Reagor,,0,WR,3000,MIN,vs NE,19,22.25,4,4.4,1.4,0,0,0,0,0,0,0,0,0,1.41,0.0445,1.41,0.82,8.39,0.04,0,0,0,0,0,0,1.9,1.9,0,0,9.9,1.9,1.9,73,0,100,,156,22,0.6,3.50,1.2,49,114,114,57,278,278,,,,,,,,0.43,2.14,,3.46,2,21.31,0.11,,,,,,,
Khalil Shakir,!,0,WR,3000,BUF,@ DET,29,31.75,5.7,0,4.1,0,0,0,0,0,0,0,0,0,1.18,0.026,1.18,0.55,8.92,0.07,0,0,0,0,0,0,1.86,1.86,0,0,13.26,1.86,1.86,92,0,100,,188,0,0.6,0.00,,49,115,115,57,279,279,,,,,,,,,,,2.5,1.17,19.67,0.17,,,,,,,
Rex Burkhead,!,0,RB,4500,HOU,@ MIA,14,16.25,7.3,7.2,6.4,0,0,0,0,0,0,0,0,0,1.16,0.037,1.16,0.89,7.23,0.04,0,0,0,0,0,0,1.85,1.85,0,0,16.45,1.85,1.85,61,0,100,,176,5,0.4,1.50,0.3,33,71,71,42,280,280,0.02,,,,,,0.85,5.46,21.62,0.2,2.62,2.02,16.91,0.1,,,,,,,
Isaiah Spiller,,0,RB,4100,LAC,@ ARI,23,25.25,1.7,0,1.7,0,0,0,0,0,0.1881,4.45,10.14,0.12,4.45,0,0,0,0,0,0,0,0,0,0,0,1.73,1.73,0,0,5.13,1.73,1.73,61,0,100,,176,0,0.4,1.50,0.4,37,72,72,46,281,281,,,,,,,,3.6,8.2,,0.6,0.6,2.6,,,,,,,,
Josh Oliver,,0,TE,2500,BAL,@ JAC,20,23.25,3.9,1.4,2.6,0,0,0,0,0,0,0,0,0,1.11,0.0315,1.11,0.67,6.08,0.07,0,0,0,0,0,0,1.7,1.7,0,0,9.5,1.7,1.7,3,0,100,,44,0,0.7,17.60,7,25,43,43,62,282,282,,,,,,,,,,,1.81,1.1,10.05,0.1,,,,,,,
JaMycal Hasty,,0,RB,4300,JAC,vs BAL,7,20.25,4.4,3.7,3.1,0,0,0,0,0,0.0882,2.35,9.86,0.09,2.35,0,0,0,0,0,0,0,0,0,0,0,1.53,1.53,0,0,10.33,1.53,1.53,6,0,100,,30,10,0.4,20.50,4.8,35,73,73,44,283,283,,,,,,,,3.08,12.92,0.12,2.12,1.65,11,0.04,,,,,,,
Travis Homer,,0,RB,4600,SEA,vs LV,26,25.75,4.5,4.4,3.2,0,0,0,0,0,0.0977,2.61,13.4,0.03,2.61,0,0,0,0,0,0,0,0,0,0,0,1.52,1.52,0,0,10.52,1.52,1.52,22,0,100,,74,10,0.3,13.30,2.9,32,74,74,41,284,284,,,,,,,,2.64,13.55,0.03,1.76,1.48,14.03,0.06,,,,,,,
Matt Breida,,0,RB,4300,NYG,@ DAL,9,17.75,6.9,6.2,3.1,0,0,0,0,0,0.0938,2.56,12.13,0.04,2.56,0,0,0,0,0,0,0,0,0,0,0,1.45,1.45,0,0,15.25,1.45,1.45,55,0,100,,166,1,0.3,2.50,0.6,35,75,75,44,285,285,,,,,,,,7.07,33.5,0.11,1.64,1.26,11.22,0.08,,,,,,,
Montrell Washington,,0,WR,3000,DEN,@ CAR,24,18.75,0.6,0,0.7,0,0,0,0,0,0,0,0,0,1.5,0.0512,1.5,0.75,0.39,0.1,0,0,0,0,0,0,1.39,1.39,0,0.49,2.59,1.39,1.39,90,0,100,,183,25,0.5,0.80,0.3,49,116,116,57,286,286,,,,,,,,0.5,3.88,,1,0.5,0.25,,,,,,,,
Dwayne Washington,,0,RB,4100,NO,@ SF,10,17.50,2.8,0.6,1.1,0,0,0,0,0,0.1447,3.53,12.41,0.02,3.53,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,0,0,6.96,1.36,1.36,68,0,100,,188,3,0.3,0.00,,37,76,76,46,287,287,,,,,,,,5.12,18,0.03,0.64,0.48,3.06,,,,,,,,
Jack Stoll,,0,TE,2500,PHI,vs GB,26,26.25,0.8,1,1.8,0,0,0,0,0,0,0,0,0,0.71,0.0241,0.71,0.49,3.95,0.04,0,0,0,0,0,0,1.13,1.13,0,0,2.73,1.13,1.13,52,0,100,,188,58,0.5,0.00,,25,44,44,62,288,288,,,,,,,,,,,1.44,1,8.67,,,,,,,,
Clyde Edwards-Helaire,!,0,RB,4600,KC,vs LAR,4,28.75,6.8,11.5,9.8,0,0,0,0,0,0.07,1.67,7.39,0.05,1.67,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,0,0,14.64,1.04,1.04,68,0,100,,188,42,0.2,0.00,,32,77,77,41,289,289,,,,,,,,10.83,47.92,0.33,2.97,2.08,16.39,0.17,,,,,,,
Kendrick Bourne,,0,WR,3200,NE,@ MIN,27,20.25,5.9,11.6,3.8,0,0,0,0,0,0,0,0,0,0.49,0.0167,0.49,0.33,4.45,0.03,0,0,0,0,0,0,0.96,0.96,0,0,12.76,0.96,0.96,63,0,100,,138,21,0.3,5.90,1.8,47,117,117,55,290,290,0.01,0.01,0.29,,,0.01,1.82,0.2,1.69,,3.79,2.56,33.85,0.22,,,,,,,
Jalen Virgil,,0,WR,3000,DEN,@ CAR,24,18.75,7.3,0,13.6,0,0,0,0,0,0,0,0,0,0.11,0.0039,0.11,0.04,2.46,0.06,0,0,0,0,0,0,0.65,0.65,0,0,15.25,0.65,0.65,93,0,100,,190,0,0.2,-1.00,,49,118,118,57,291,291,,,,,,,,,,,1.5,0.5,33,0.5,,,,,,,
Cooper Kupp,!,0,WR,8000,LAR,@ KC,26,12.75,10.6,28.3,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,45,0,0.00,,4,119,119,8,292,292,0.06,,,,,,1.87,0.29,1.59,0.01,8.85,6.43,80.86,0.62,,,,,,,
JaMarr Chase,!,0,WR,7600,CIN,@ TEN,31,21.75,12.1,18.9,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,38,0,0.00,,6,119,119,12,292,292,,,,,,,,0.61,1.96,,8.46,5.46,86.71,0.71,,,,,,,
Justin Fields,!,0,QB,7400,CHI,@ NYJ,1,14.75,11.3,12.1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,33,0,0.00,,4,33,33,14,292,292,21.65,12.83,152.7,0.78,3.3,0.87,77.14,8.43,54.52,0.39,,,,,,,,,,,
Joe Mixon,!,0,RB,7000,CIN,@ TEN,1,21.75,9.7,18.2,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,40,0,0.00,,11,78,78,17,292,292,0.01,0.01,0.08,,,0.01,1.64,16.61,67.89,0.5,3.51,2.88,21.79,0.13,,,,,,,
Mike Williams,!,0,WR,6300,LAC,@ ARI,5,25.25,9.3,16.2,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,19,0,0.00,,16,119,119,24,292,292,,,,,,,,0.1,0.35,0.01,5.9,3.43,53.51,0.35,,,,,,,
Leonard Fournette,!,0,RB,5800,TB,@ CLE,32,22.75,8.9,19.6,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,48,0,0.00,,20,78,78,29,292,292,0.03,,,0.01,,,0.5,15.3,60.46,0.53,4.97,3.95,28.01,0.1,,,,,,,
Deshaun Watson,,0,QB,5700,CLE,vs TB,26,19.75,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,61,0,0.00,,12,33,33,30,292,292,32.36,21.81,265.85,0.66,3.2,1.86,103.39,5.68,31.27,0.32,,,,,,,,,,,
Raheem Mostert,!,0,RB,5700,MIA,vs HOU,31,30.25,9.7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,8,0,0.00,,21,78,78,30,292,292,,,,,,,,9.68,52.96,0.4,1.64,1.19,10.38,0.09,,,,,,,
Jerry Jeudy,!,0,WR,5700,DEN,@ CAR,24,18.75,7.1,8.5,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,28,0,0.00,,22,119,119,30,292,292,,,,,,,,0.09,0.11,,6.4,3.43,50.63,0.17,,,,,,,
Allen Robinson,!,0,WR,5500,LAR,@ KC,26,12.75,9.1,7.3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,35,0,0.00,,24,119,119,32,292,292,,,,,,,,0.03,0.1,,8.23,4.86,62.73,0.41,,,,,,,
Melvin Gordon,,0,RB,5300,DEN,@ CAR,28,18.75,8.9,12.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,41,0,0.00,,25,78,78,34,292,292,,,,,,,,14.36,58.71,0.51,3.77,2.81,22.44,0.13,,,,,,,
Matthew Stafford,!,0,QB,5300,LAR,@ KC,27,12.75,7.3,22.5,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,61,0,0.00,,16,33,33,34,292,292,35.3,23.33,266.9,0.73,2.46,1.77,98.31,2.1,6.91,0.05,,,,,,,,,,,
James Robinson,!,0,RB,5200,NYJ,vs CHI,27,21.75,8.9,12.8,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,36,0,0.00,,26,78,78,35,292,292,,,,,0.03,,,13.42,59.26,0.47,3.16,2.39,16.24,0.13,,,,,,,
Carson Wentz,!,0,QB,5200,WAS,vs ATL,18,21.75,7.3,16.2,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,60,0,0.00,,17,33,33,35,292,292,35.26,22.05,237.67,0.68,2.55,1.63,89.59,3.63,14.73,0.1,,,,,,,,,,,
Davis Mills,,0,QB,5200,HOU,@ MIA,25,16.25,7.8,13.8,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,43,0,0.00,,17,33,33,35,292,292,31.39,20.26,209.04,0.91,2.57,1.17,83.14,1.52,3.57,0.04,,,,,,,,,,,
Jameis Winston,,0,QB,5200,NO,@ SF,10,17.50,8.4,17.3,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,55,0,0.00,,17,33,33,35,292,292,32.99,20.22,254.63,1.12,2.26,1.63,89.16,3.4,14.22,0.13,,,,,,,,,,,
Colt McCoy,,0,QB,5100,ARI,vs LAC,15,23.25,7.3,6.6,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,1,0,0.00,,18,33,33,36,292,292,18.22,12.39,121.83,0.39,1.61,0.5,73.7,2.94,7.39,,,,,,,,,,,,
Rondale Moore,!,0,WR,5100,ARI,vs LAC,12,23.25,7.1,8.1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,22,0,0.00,,28,119,119,36,292,292,,,,,,,,1.04,3.09,,5.57,4.35,38.3,0.09,,,,,,,
Desmond Ridder,,0,QB,5100,ATL,@ WAS,14,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,18,33,33,36,292,292,,,,,,,,,,,,,,,,,,,,,
Zach Wilson,!,0,QB,5000,NYJ,vs CHI,13,21.75,6.5,12.6,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,48,0,0.00,,19,33,33,37,292,292,28.6,15.9,180.65,0.8,3,0.65,72.28,2.65,13.95,0.25,,,,,,,,,,,
Malik Willis,,0,QB,5000,TEN,vs CIN,17,20.75,3.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,19,33,33,37,292,292,7.5,3,35.25,0.25,,,,4.5,16,,,,,,,,,,,,
Chad Henne,,0,QB,5000,KC,vs LAR,5,28.75,4.6,0.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,19,33,33,37,292,292,5.31,3.62,32.69,0.08,0.23,0.15,46.5,2.08,0.23,0.08,,,,,,,,,,,
Case Keenum,,0,QB,5000,BUF,@ DET,30,31.75,8.2,6.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,36,0,0.00,,19,33,33,37,292,292,29.08,18.48,200.11,0.63,1.62,1.05,82.64,1.92,5.34,0.08,,,,,,,,,,,
Tyler Huntley,,0,QB,5000,BAL,@ JAC,23,23.25,10.3,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,19,33,33,37,292,292,20.6,13.1,115.6,0.4,1.9,0.3,64.99,6,34.9,0.2,,,,,,,,,,,
John Wolford,,0,QB,5000,LAR,@ KC,27,12.75,6.1,-0.5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,19,33,33,37,292,292,16.8,10,95.4,0.6,1.4,0.2,52.94,2.4,12,,,,,,,,,,,,
Mark Ingram,,0,RB,5000,NO,@ SF,10,17.50,9,7.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,181,29,0,1.00,0.2,28,78,78,37,292,292,,,,,,,,11.6,53.13,0.41,2.83,2.3,17.02,0.09,,,,,,,
Gardner Minshew,,0,QB,5000,PHI,vs GB,24,26.25,6.9,11.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,60,0,0.00,,19,33,33,37,292,292,31.81,20.11,221.93,0.44,2.41,1.52,95.01,3.93,19.15,0.04,,,,,,,,,,,
Nick Foles,,0,QB,5000,IND,vs PIT,32,20.75,9,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,27,0,,,19,33,33,37,292,292,30.2,19.25,197.45,0.7,1.48,1.02,81.52,1.66,1.48,0.07,,,,,,,,,,,
Sam Ehlinger,,0,QB,5000,IND,vs PIT,32,20.75,3.7,0.3,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,19,33,33,37,292,292,10.4,6.4,60.8,0.2,2.2,,29.14,2.8,12.6,,,,,,,,,,,,
Cooper Rush,,0,QB,4900,DAL,vs NYG,8,27.75,7.1,7.3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,20,33,33,38,292,292,16.23,9.62,113.46,0.31,0.77,0.62,85.78,1.54,0.85,,,,,,,,,,,,
Baker Mayfield,,0,QB,4900,CAR,vs DEN,2,17.75,6.6,14.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,59,0,0.00,,20,33,33,38,292,292,31.9,19.54,230.51,0.91,2.23,1.48,88.1,2.64,9.23,0.09,,,,,,,,,,,
Joshua Dobbs,,0,QB,4900,CLE,vs TB,26,19.75,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,20,33,33,38,292,292,2.83,1.67,7.5,0.17,,,49.62,1,5.17,,,,,,,,,,,,
Darrell Henderson,,0,RB,4900,JAC,vs BAL,7,20.25,6.8,13.2,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,24,0,0.00,,29,78,78,38,292,292,,,,,,,,8.89,38.89,0.29,2.16,1.53,11.49,0.09,,,,,,,
Teddy Bridgewater,!,0,QB,4900,MIA,vs HOU,7,30.25,8.6,15.5,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,35,0,0.00,,20,33,33,38,292,292,26.09,17.47,190.41,0.53,2.02,0.94,81.85,2.72,9.86,0.16,,,,,,,,,,,
Skylar Thompson,,0,QB,4900,MIA,vs HOU,7,30.25,2.2,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,189,8,0,-0.26,,20,33,33,38,292,292,13,7,69.5,0.25,,,,2.5,3.5,,,,,,,,,,,,
Joe Flacco,,0,QB,4900,NYJ,vs CHI,13,21.75,7.1,12.4,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,53,0,0.00,,20,33,33,38,292,292,37.78,23.91,241.14,0.83,1.96,1.22,84.69,1.48,3.28,0.09,,,,,,,,,,,
Drew Lock,,0,QB,4900,SEA,vs LV,28,25.75,8.6,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,39,0,0.00,,20,33,33,38,292,292,29.58,17.54,197.5,0.83,1.38,1.04,78.59,3,11.88,0.21,,,,,,,,,,,
Kadarius Toney,!,0,WR,4900,KC,vs LAR,4,28.75,8.6,9.5,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,30,119,119,38,292,292,0.21,0.07,1.36,,0.07,,14.14,0.5,4.43,,4.86,3.36,34.93,0.07,,,,,,,
