,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Elijah Holyfield,!,0,RB,4000,CIN,@ NYJ,32,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Chase Garbers,,0,QB,4000,LV,@ TEN,11,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Brittain Brown,!,0,RB,4000,LV,@ TEN,11,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Sincere McCormick,!,0,RB,4000,LV,@ TEN,11,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jakob Johnson,,0,RB,4000,LV,@ TEN,11,23.25,2,1.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,9,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,1.31,1.08,6.46,0.08,,,,,,,
Austin Walter,,0,RB,4000,LV,@ TEN,11,23.25,3.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,33,0,0.00,,37,79,79,47,279,279,,,,,,,,6.5,25.25,0.25,0.75,0.5,2.25,,,,,,,,
Ian Book,!,0,QB,4000,PHI,@ WAS,31,26.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,20,12,135,2,8,,40.6,3,6,,,,,,,,,,,,
Trey Sermon,!,0,RB,4000,PHI,@ WAS,18,26.75,4.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,16,0,0.00,,37,79,79,47,279,279,,,,,,,,7.17,31,0.17,0.67,0.5,4.33,,,,,,,,
Kennedy Brooks,,0,RB,4000,PHI,@ WAS,18,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
E.J. Perry,,0,QB,4000,JAC,@ LAC,29,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
JaMycal Hasty,,0,RB,4000,JAC,@ LAC,23,19.75,2.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,34,0,0.00,,37,79,79,47,279,279,,,,,,,,2.8,11.1,0.1,2.15,1.65,10.9,,,,,,,,
Snoop Conner,!,0,RB,4000,JAC,@ LAC,23,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Mekhi Sargent,,0,RB,4000,JAC,@ LAC,23,19.75,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,67,0,0.00,,37,79,79,47,279,279,,,,,,,,1.25,2.75,,0.25,,,,,,,,,,
Bryce Perkins,!,0,QB,4000,LAR,@ ARI,30,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jake Funk,,0,RB,4000,LAR,@ ARI,2,25.75,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,1.33,3.33,,,,,,,,,,,,
Kyren Williams,!,0,RB,4000,LAR,@ ARI,2,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Ronnie Rivers,,0,RB,4000,LAR,@ ARI,2,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Damien Williams,!,0,RB,4000,ATL,@ SEA,15,21.25,9,5.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,5.05,21.63,0.26,2.72,2.04,15.93,0.2,,,,,,,
Avery Williams,,0,RB,4000,ATL,@ SEA,15,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,173,0,0,0.90,0.2,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Caleb Huntley,,0,RB,4000,ATL,@ SEA,15,21.25,4.8,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,6,0,0.00,,37,79,79,47,279,279,,,,,,,,6.33,31,0.33,,,,,,,,,,,
B.J. Baylor,,0,RB,4000,ATL,@ SEA,15,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Keith Smith,,0,RB,4000,ATL,@ SEA,15,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Danny Etling,,0,QB,4000,GB,@ TB,15,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Patrick Taylor,,0,RB,4000,GB,@ TB,7,20.25,5.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,5.75,22.25,0.25,0.5,0.5,0.75,,,,,,,,
Kylin Hill,!,0,RB,4000,GB,@ TB,7,20.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,50,0,0.00,,37,79,79,47,279,279,,,,,,,,2.5,6,,0.5,0.25,1.25,,,,,,,,
Tyler Goodson,,0,RB,4000,GB,@ TB,7,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Joshua Dobbs,,0,QB,4000,CLE,vs PIT,12,20.75,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,2.83,1.67,7.5,0.17,,,49.62,1,5.17,,,,,,,,,,,,
Kellen Mond,!,0,QB,4000,CLE,vs PIT,12,20.75,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,3,2,5,,,,70.1,,,,,,,,,,,,,,
Josh Rosen,,0,QB,4000,CLE,vs PIT,12,20.75,5.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,23,0,0.00,,31,33,33,47,279,279,23.32,12.59,130.18,0.95,2.77,0.55,47.8,1.18,6.86,,,,,,,,,,,,
D'Ernest Johnson,,0,RB,4000,CLE,vs PIT,31,20.75,7.6,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,5.96,31.35,0.13,1.57,1.22,9.65,,,,,,,,
Jerome Ford,,0,RB,4000,CLE,vs PIT,31,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Demetric Felton,!,0,RB,4000,CLE,vs PIT,31,20.75,3.8,3.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,5,0,0.00,,37,79,79,47,279,279,,,,,,,,0.62,1.54,,1.77,1.46,14.15,0.15,,,,,,,
John Kelly,,0,RB,4000,CLE,vs PIT,31,20.75,2.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,14,0,0.00,,37,79,79,47,279,279,,,,,,,,6.4,19.2,,0.6,0.4,5.4,,,,,,,,
Josh Johnson,,0,QB,4000,DEN,vs SF,10,21.75,12,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,31,0,,,31,33,33,47,279,279,28.33,19,212.67,0.67,1,1.67,87.73,3,9.33,,,,,,,,,,,,
Mike Boone,,0,RB,4000,DEN,vs SF,3,21.75,6.3,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,3.86,21.45,0.18,0.86,0.64,4.91,,,,,,,,
Damarea Crockett,!,0,RB,4000,DEN,vs SF,3,21.75,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,3,7,,,,,,,,,,,,
Devine Ozigbo,,0,RB,4000,DEN,vs SF,3,21.75,2.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,15,0,0.00,,37,79,79,47,279,279,,,,,,,,1.71,3.86,,2.14,1.86,10.29,,,,,,,,
Davis Webb,,0,QB,4000,NYG,vs DAL,9,19.75,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,2,-3,,,,,,,,,,,,
Gary Brightwell,,0,RB,4000,NYG,vs DAL,19,19.75,2.3,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,1,4.6,0.2,0.2,0.2,1.2,,,,,,,,
Antonio Williams,,0,RB,4000,NYG,vs DAL,19,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,12,63,2,1,1,20,,,,,,,,
Sandro Platzgummer,,0,RB,4000,NYG,vs DAL,19,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jashaun Corbin,,0,RB,4000,NYG,vs DAL,19,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jeremy McNichols,!,0,RB,4000,PIT,@ CLE,21,16.75,3.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,10,0,0.00,,37,79,79,47,279,279,,,,,,,,3.07,12.55,0.03,1.9,1.38,10.17,0.03,,,,,,,
Derek Watt,,0,RB,4000,PIT,@ CLE,21,16.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Anthony McFarland,,0,RB,4000,PIT,@ CLE,21,16.75,1.7,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,11,0,0.00,,37,79,79,47,279,279,,,,,,,,2.77,8.92,,0.85,0.54,5,,,,,,,,
Jason Huntley,,0,RB,4000,PIT,@ CLE,21,16.75,1.9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,5,0,0.00,,37,79,79,47,279,279,,,,,,,,4.5,17.5,,0.75,0.25,,,,,,,,,
Trey Lance,!,0,QB,4000,SF,@ DEN,4,22.75,7.4,11.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,26,0,0.00,,31,33,33,47,279,279,12.75,7,99.63,0.38,0.75,0.63,71.03,6.75,29.38,0.13,,,,,,,,,,,
Kurt Benkert,,0,QB,4000,SF,@ DEN,4,22.75,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,2,-1,,,,,,,,,,,,
Tevin Coleman,,0,RB,4000,SF,@ DEN,4,22.75,7.9,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,19,0,0.00,,37,79,79,47,279,279,,,,,,,,9.09,38.71,0.29,2.11,1.49,14.94,0.15,,,,,,,
Rico Dowdle,,0,RB,4000,DAL,@ NYG,12,18.75,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,3.5,12,,,,,,,,,,,,
Malik Davis,,0,RB,4000,DAL,@ NYG,12,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Qadree Ollison,,0,RB,4000,DAL,@ NYG,12,18.75,3.1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,23,0,0.00,,37,79,79,47,279,279,,,,,,,,3.38,12.15,0.38,0.62,0.38,1.46,,,,,,,,
Kadarius Toney,!,0,WR,3900,NYG,vs DAL,18,19.75,8.6,9.5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,40,104,104,48,279,279,0.27,0.09,1.73,,0.09,,18,0.45,2.64,,5.45,3.73,38.18,,,,,,,,
Rondale Moore,!,0,WR,3600,ARI,vs LAR,19,22.75,6.4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,21,0,0.00,,43,104,104,51,279,279,,,,,,,,1.24,3.82,,5,4.06,32.12,0.06,,,,,,,
Christian Watson,!,0,WR,3600,GB,@ TB,22,20.25,3.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,38,0,0.00,,43,104,104,51,279,279,,,,,,,,0.75,4.75,0.25,2.75,1.75,13,,,,,,,,
Velus Jones,!,0,WR,3500,CHI,vs HOU,30,21.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,44,104,104,52,279,279,,,,,,,,0.5,4,,1,1,9.5,0.5,,,,,,,
Alec Pierce,,0,WR,3500,IND,vs KC,17,23.75,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,101,37,0,9.10,2.6,44,104,104,52,279,279,,,,,,,,,,,5.5,3.75,55.5,,,,,,,,
Van Jefferson,!,0,WR,3500,LAR,@ ARI,31,25.75,5.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,21,0,0.00,,44,104,104,52,279,279,,,,,,,,0.11,0.97,,4.11,2.4,33.43,0.23,,,,,,,
Bryan Edwards,!,0,WR,3500,ATL,@ SEA,12,21.25,4.9,6.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,9,0,0.00,,44,104,104,52,279,279,,,,,,,,0.03,,,2.9,1.72,28.17,0.14,,,,,,,
Terrace Marshall Jr.,!,0,WR,3400,CAR,vs NO,7,19.75,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,13,0,0.00,,45,104,104,53,279,279,,,,,,,,,,,2.62,1.62,12.92,,,,,,,,
Parris Campbell,,0,WR,3400,IND,vs KC,17,23.75,4.2,5.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,100,,155,22,0,3.00,0.9,45,104,104,53,279,279,,,,,,,,0.3,2.5,,3.4,2.25,23.6,0.1,,,,,,,
Marquise Goodwin,,0,WR,3400,SEA,vs ATL,27,22.25,7,4.3,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,135,1,0,5.10,1.5,45,104,104,53,279,279,,,,,,,,0.16,1,,4.27,2.18,35.28,0.16,,,,,,,
Skyy Moore,,0,WR,3400,KC,@ IND,5,27.75,0.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,100,,181,83,0,-1.00,,45,104,104,53,279,279,,,,,,,,,,,2.67,1.67,25.33,,,,,,,,
Austin Hooper,,0,TE,3300,TEN,vs LV,17,22.25,6.4,6.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,146,24,0,3.90,1.2,19,45,45,54,279,279,,,,,,,,,,,4.63,3.35,33.49,0.26,,,,,,,
Cam Sims,,0,WR,3300,WAS,vs PHI,8,20.75,5.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,7,0,0.00,,46,104,104,54,279,279,,,,,,,,0.07,0.43,,3.36,2.07,29.71,0.11,,,,,,,
Antoine Wesley,!,0,WR,3300,ARI,vs LAR,19,22.75,5.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,15,0,0.00,,46,104,104,54,279,279,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
DWayne Eskridge,,0,WR,3300,SEA,vs ATL,27,22.25,3.3,3.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,46,104,104,54,279,279,,,,,,,,0.42,5.42,,2.08,1.08,6.67,0.08,,,,,,,
Tre'Quan Smith,!,0,WR,3300,NO,@ CAR,11,21.75,7.5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,100,,39,5,0,17.50,5.3,46,104,104,54,279,279,,,,,,,,0.04,0.15,,3.53,2.32,32.62,0.36,,,,,,,
Kalif Raymond,,0,WR,3300,DET,@ MIN,29,22.75,6.3,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,169,0,0,1.40,0.4,46,104,104,54,279,279,,,,,,,,0.2,0.55,,2.95,1.93,26.93,0.15,,,,,,,
Laviska Shenault Jr.,,0,WR,3200,CAR,vs NO,7,19.75,5.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,,42,44,0,17.00,5.3,47,104,104,55,279,279,,,,,,,,0.94,4.13,,5.66,3.84,40.91,0.19,,,,,,,
Jalen Guyton,!,0,WR,3200,LAC,vs JAC,28,25.75,5.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,108,15,0,8.40,2.6,47,104,104,55,279,279,,,,,,,,0.26,1,,3.15,1.79,30.09,0.18,,,,,,,
Marquez Callaway,,0,WR,3200,NO,@ CAR,11,21.75,5.9,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,116,26,0,7.40,2.3,47,104,104,55,279,279,,,,,,,,,,,4.56,2.7,36.04,0.26,,,,,,,
Anthony Schwartz,,0,WR,3200,CLE,vs PIT,21,20.75,3.7,2.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,47,104,104,55,279,279,,,,,,,,0.57,4.21,,1.86,0.79,11,0.07,,,,,,,
KaVontae Turpin,,0,WR,3100,DAL,@ NYG,16,18.75,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,48,104,104,56,279,279,,,,,,,,1,3,,,,,,,,,,,,
Rashard Higgins,,0,WR,3000,CAR,vs NO,7,19.75,5.9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,2,0,0.00,,49,104,104,57,279,279,,,,,,,,0.01,0.06,,3.46,2.09,29.07,0.17,,,,,,,
Andre Roberts,!,0,WR,3000,CAR,vs NO,7,19.75,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,vs NO,7,19.75,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2,2,11,,,,,,,,
Preston Williams,,0,WR,3000,CAR,vs NO,7,19.75,6.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,22,0,0.00,,49,104,104,57,279,279,,,,,0.05,,,0.05,0.32,,5.05,2.55,35.77,0.32,,,,,,,
Derek Wright,,0,WR,3000,CAR,vs NO,7,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,3000,CHI,vs HOU,30,21.25,8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,0.17,-0.17,,1.67,1,21.83,0.33,,,,,,,
N'Keal Harry,!,0,WR,3000,CHI,vs HOU,30,21.25,3.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,24,0,0.00,,49,104,104,57,279,279,,,,,,,,0.27,1.87,,3.7,1.97,20.63,0.13,,,,,,,
Nsimba Webster,,0,WR,3000,CHI,vs HOU,30,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Isaiah Coulter,,0,WR,3000,CHI,vs HOU,30,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1,,,,,,,,,,
Dezmon Patmon,!,0,WR,3000,IND,vs KC,17,23.75,3.2,2.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2,0.8,9,0.2,,,,,,,
Keke Coutee,,0,WR,3000,IND,vs KC,17,23.75,7.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,23,0,0.00,,49,104,104,57,279,279,,,,,,,,0.21,0.58,0.04,5.5,3.96,44,0.21,,,,,,,
Ethan Fernea,,0,WR,3000,IND,vs KC,17,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
