,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Velus Jones,!,0,WR,3000,CHI,vs MIA,14,21.25,2.5,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,48,0,0.00,,51,90,90,53,222,222,,,,,,,,1,13.67,,1.67,1,8,0.33,,,,,,,
Isaiah Coulter,,0,WR,3000,CHI,vs MIA,14,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1,,,,,,,,,,
Byron Pringle,!,0,WR,3000,CHI,vs MIA,14,21.25,6.5,8.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,12,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,3.56,2.53,30.85,0.29,,,,,,,
Nsimba Webster,,0,WR,3000,CHI,vs MIA,14,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Daurice Fountain,,0,WR,3000,CHI,vs MIA,14,21.25,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.5,1,11.5,,,,,,,,
Stanley Morgan,,0,WR,3000,CIN,vs CAR,8,24.75,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,11,0,0.00,,51,90,90,53,222,222,,,,,,,,0.11,0.33,,1.67,0.56,3.22,,,,,,,,
Trent Taylor,,0,WR,3000,CIN,vs CAR,8,24.75,4.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,108,15,0,5.20,1.7,51,90,90,53,222,222,,,,,,,,,,,3.38,2.22,21,0.08,,,,,,,
Kwamie Lassiter II,,0,WR,3000,CIN,vs CAR,8,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Maurice Alexander,,0,WR,3000,DET,vs GB,3,22.75,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1,1,7,,,,,,,,
Stanley Berryhill,,0,WR,3000,DET,vs GB,3,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Quintez Cephus,!,0,WR,3000,DET,vs GB,3,22.75,4.7,9.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,33,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,3.53,2.18,33.41,0.24,,,,,,,
Josh Johnson,,0,WR,3000,DET,vs GB,3,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Brandon Zylstra,,0,WR,3000,DET,vs GB,3,22.75,4.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,0.05,,,,,,2.08,0.05,0.05,,2.26,1.58,21.79,0.05,,,,,,,
Calvin Ridley,!,0,WR,3000,JAC,vs LV,24,22.75,9.6,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,41,0,0.00,,51,90,90,53,222,222,,,,,,,,0.27,1.27,,7.76,5.06,68.2,0.57,,,,,,,
Tim Jones,,0,WR,3000,JAC,vs LV,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Kendric Pryor,!,0,WR,3000,JAC,vs LV,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Willie Johnson,,0,WR,3000,JAC,vs LV,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Seth Williams,,0,WR,3000,JAC,vs LV,24,22.75,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1,1,34,,,,,,,,
Kevin Austin Jr.,,0,WR,3000,JAC,vs LV,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Jaylon Moore,,0,WR,3000,JAC,vs LV,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Ty Montgomery,!,0,WR,3000,NE,vs IND,5,22.25,7.2,2.1,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,4.13,18.26,0.13,3.06,2.19,17.27,0.06,,,,,,,
Matt Slater,,0,WR,3000,NE,vs IND,5,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Raleigh Webb,,0,WR,3000,NE,vs IND,5,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Kristian Wilkerson,!,0,WR,3000,NE,vs IND,5,22.25,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,8,4,42,2,,,,,,,
Lynn Bowden,,0,WR,3000,NE,vs IND,5,22.25,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,3,0,0.00,,51,90,90,53,222,222,0.22,0.11,3.56,,,,17.6,1,3.56,,4.11,3.11,23.44,,,,,,,,
Lil'Jordan Humphrey,,0,WR,3000,NE,vs IND,5,22.25,4,6.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,20,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2.07,1.36,23.5,0.21,,,,,,,
Tre Nixon,,0,WR,3000,NE,vs IND,5,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Jeff Smith,,0,WR,3000,NYJ,vs BUF,15,17.75,3.3,2.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,141,0,0,1.60,0.5,51,90,90,53,222,222,,,,,0.05,,,0.05,-0.05,,2.81,1.33,15.76,,,,,,,,
Rodney Adams,!,0,WR,3000,NYJ,vs BUF,15,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,,,51,90,90,53,222,222,,,,,,,,,,,1,,,,,,,,,,
Tarik Black,,0,WR,3000,NYJ,vs BUF,15,17.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2,1,10,,,,,,,,
Irvin Charles,,0,WR,3000,NYJ,vs BUF,15,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Diontae Spencer,,0,WR,3000,NYJ,vs BUF,15,17.75,1.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,0.4,1.67,,1.2,0.67,3.6,,,,,,,,
Cam Sims,,0,WR,3000,WAS,vs MIN,23,20.25,5.4,4.1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,135,5,0,2.20,0.7,51,90,90,53,222,222,,,,,,,,0.07,0.4,,3.27,2,28.83,0.1,,,,,,,
Dax Milne,,0,WR,3000,WAS,vs MIN,23,20.25,1.1,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,89,31,0,7.60,2.5,51,90,90,53,222,222,,,,,,,,0.07,0.07,,1.33,0.93,7.6,,,,,,,,
Kyric McGowan,,0,WR,3000,WAS,vs MIN,23,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Alex Erickson,,0,WR,3000,WAS,vs MIN,23,20.25,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Marken Michel,,0,WR,3000,WAS,vs MIN,23,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Antoine Wesley,!,0,WR,3000,ARI,vs SEA,9,25.75,5.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,15,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
Javon Wims,,0,WR,3000,ARI,vs SEA,9,25.75,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,vs SEA,9,25.75,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,3,2,12.5,,,,,,,,
Jaelon Darden,,0,WR,3000,TB,vs LAR,10,22.75,1.5,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,6,0,0.00,,51,90,90,53,222,222,,,,,,,,0.2,1.3,,1.4,0.8,6.9,,,,,,,,
Deven Thompkins,,0,WR,3000,TB,vs LAR,10,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Justin Watson,,0,WR,3000,KC,vs TEN,27,29.75,5.3,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,103,0,0,5.70,1.9,51,90,90,53,222,222,,,,,,,,,,,2.58,1.42,16.95,0.21,,,,,,,
Justyn Ross,!,0,WR,3000,KC,vs TEN,27,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Cornell Powell,,0,WR,3000,KC,vs TEN,27,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Marcus Kemp,,0,WR,3000,KC,vs TEN,27,29.75,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1,0.5,5.25,,,,,,,,
Ihmir Smith-Marsette,,0,WR,3000,KC,vs TEN,27,29.75,8,5.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,0.17,-0.17,,1.67,1,21.83,0.33,,,,,,,
Skyy Moore,,0,WR,3000,KC,vs TEN,27,29.75,2.1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,30,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2.4,1.2,20,,,,,,,,
Dazz Newsome,,0,WR,3000,KC,vs TEN,27,29.75,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,29,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.67,0.67,7.67,,,,,,,,
Kevin White,,0,WR,3000,NO,vs BAL,25,22.25,4.1,1.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,137,20,0,2.00,0.7,51,90,90,53,222,222,,,,,,,,0.08,0.69,,4.23,2.08,29.77,,,,,,,,
Deonte Harty,!,0,WR,3000,NO,vs BAL,25,22.25,5,8.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,15,0,0.00,,51,90,90,53,222,222,,,,,,,,0.47,3.56,,2.97,2.15,27.21,0.12,,,,,,,
Kirk Merritt,,0,WR,3000,NO,vs BAL,25,22.25,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,3,1,13,,,,,,,,
Britain Covey,,0,WR,3000,PHI,@ HOU,7,29.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Greg Ward,,0,WR,3000,PHI,@ HOU,7,29.25,5.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,28,0,0.00,,51,90,90,53,222,222,0.1,0.07,0.57,,,,7.92,0.13,0.13,,4.47,3.03,26.4,0.33,,,,,,,
Auden Tate,,0,WR,3000,PHI,@ HOU,7,29.25,4.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,15,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,4.21,2.18,28.54,0.07,,,,,,,
Deon Cain,,0,WR,3000,PHI,@ HOU,7,29.25,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,5,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.82,0.82,11.27,,,,,,,,
Devon Allen,,0,WR,3000,PHI,@ HOU,7,29.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Jason Moore,,0,WR,3000,LAC,@ ATL,32,25.75,3.6,8.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,3,2,30.5,,,,,,,,
Jalen Guyton,!,0,WR,3000,LAC,@ ATL,32,25.75,5.1,6.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,15,0,0.00,,51,90,90,53,222,222,,,,,,,,0.26,1,,3.15,1.79,30.09,0.18,,,,,,,
John Hightower,,0,WR,3000,LAC,@ ATL,32,25.75,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,10,0,0.00,,51,90,90,53,222,222,,,,,,,,0.1,0.1,,2.9,1,16.7,,,,,,,,
Joe Reed,,0,WR,3000,LAC,@ ATL,32,25.75,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,1.67,9.67,0.33,0.33,,,,,,,,,,
River Cracraft,!,0,WR,3000,MIA,@ CHI,2,25.25,2.8,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,15,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.89,1,10.89,0.22,,,,,,,
Erik Ezukanma,!,0,WR,3000,MIA,@ CHI,2,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Braylon Sanders,,0,WR,3000,MIA,@ CHI,2,25.25,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2,2,17,,,,,,,,
Calvin Jackson,,0,WR,3000,MIA,@ CHI,2,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Rashard Higgins,!,0,WR,3000,CAR,@ CIN,6,17.75,5.9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,2,0,0.00,,51,90,90,53,222,222,,,,,,,,0.01,0.06,,3.46,2.09,29.07,0.17,,,,,,,
Andre Roberts,!,0,WR,3000,CAR,@ CIN,6,17.75,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,@ CIN,6,17.75,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2,2,11,,,,,,,,
Derek Wright,,0,WR,3000,CAR,@ CIN,6,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Preston Williams,,0,WR,3000,CAR,@ CIN,6,17.75,6.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,22,0,0.00,,51,90,90,53,222,222,,,,,0.05,,,0.05,0.32,,5.05,2.55,35.77,0.32,,,,,,,
Samori Toure,,0,WR,3000,GB,@ DET,28,26.75,4.6,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,106,0,0,5.40,1.8,51,90,90,53,222,222,,,,,,,,,,,2.5,1,20.5,0.5,,,,,,,
Travis Fulgham,,0,WR,3000,GB,@ DET,28,26.75,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,5,2.71,38.5,0.29,,,,,,,
Kawaan Baker,,0,WR,3000,GB,@ DET,28,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Juwann Winfree,,0,WR,3000,GB,@ DET,28,26.75,2.3,2.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2.13,1.13,9.38,,,,,,,,
Keelan Cole,,0,WR,3000,LV,@ JAC,30,24.75,6.6,5.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,11,0,0.00,,51,90,90,53,222,222,0.01,,,,,,0.52,0.03,0.11,,4.49,2.54,37.04,0.17,,,,,,,
Isaiah Zuber,,0,WR,3000,LV,@ JAC,30,24.75,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,61,0,0.00,,51,90,90,53,222,222,,,,,,,,0.5,5.25,,0.5,0.5,7.25,,,,,,,,
Chris Lacy,,0,WR,3000,LV,@ JAC,30,24.75,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2.75,0.75,15,,,,,,,,
Albert Wilson,,0,WR,3000,LV,@ JAC,30,24.75,6.5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,14,0,0.00,,51,90,90,53,222,222,0.05,0.03,0.96,,0.03,0.01,10.14,0.39,2.28,0.01,4.37,2.84,31.12,0.19,,,,,,,
Mike Strachan,,0,WR,3000,IND,@ NE,13,18.25,2.3,2.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.83,0.83,14.17,,,,,,,,
Keke Coutee,,0,WR,3000,IND,@ NE,13,18.25,7.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,23,0,0.00,,51,90,90,53,222,222,,,,,,,,0.21,0.58,0.04,5.5,3.96,44,0.21,,,,,,,
Ashton Dulin,!,0,WR,3000,IND,@ NE,13,18.25,3.5,2.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,0.23,1.77,,1.77,1.08,15.15,0.08,,,,,,,
Ethan Fernea,,0,WR,3000,IND,@ NE,13,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Dezmon Patmon,,0,WR,3000,IND,@ NE,13,18.25,3.2,2.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2,0.8,9,0.2,,,,,,,
Vyncint Smith,,0,WR,3000,IND,@ NE,13,18.25,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,6,0,0.00,,51,90,90,53,222,222,,,,,,,,0.14,2.48,0.05,2.24,1.1,15.67,0.05,,,,,,,
Jake Kumerow,,0,WR,3000,BUF,@ NYJ,16,27.75,4.1,0.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.88,1.12,18.36,0.12,,,,,,,
Isaiah Hodgins,,0,WR,3000,BUF,@ NYJ,16,27.75,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,6,4,41,,,,,,,,
Marquez Stevenson,!,0,WR,3000,BUF,@ NYJ,16,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
