"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"343","Dolphins","MIA","DST","100019","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805,0.22239,2.545,0.207564,0.015,0.0111195,0.155,0.044478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Bills","BUF","DST","100003","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795,0.163086,2.475,0.177912,0.065,0.0259455,0.1125,0.051891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Browns","CLE","DST","100007","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725,0.14826,2.545,0.229803,0.02,0.014826,0.1675,0.059304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Lions","DET","DST","100010","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,3,0.289107,0.08,0.014826,0.155,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Steelers","PIT","DST","100027","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.0593040000000001,2.5275,0.126021,0.015,0.0111195,0.1125,0.059304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Packers","GB","DST","100011","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.163086,2.375,0.252042,0.015,0.0111195,0.1275,0.029652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Seahawks","SEA","DST","100030","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8675,0.111195,1.9575,0.051891,0.015,0.0111195,0.13,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Jets","NYJ","DST","100024","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8525,0.051891,2.7975,0.103782,0.12,0.059304,0.1325,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Commanders","WAS","DST","100032","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7725,0.140847,2.525,0.170499,0.025,0.0185325,0.1575,0.044478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Giants","NYG","DST","100023","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805,0.192738,2.895,0.44478,0.025,0.0185325,0.145,0.044478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Eagles","PHI","DST","100025","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0963689999999999,2.585,0.140847,0.02,0.014826,0.17,0.029652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Buccaneers","TB","DST","100031","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7225,0.118608,2.52,0.118608,0.025,0.0185325,0.1125,0.07413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Jaguars","JAC","DST","100015","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.015,0.0741300000000001,2.39,0.118608,0.015,0.0111195,0.1575,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Cowboys","DAL","DST","100008","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9225,0.0593040000000001,2.74,0.37065,0.015,0.0111195,0.175,0.07413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Chargers","LAC","DST","100028","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8575,0.044478,2.85,0.266868,0.08,0.014826,0.145,0.051891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Falcons","ATL","DST","100001","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0625,0.0296520000000002,2.325,0.170499,0.03,0.022239,0.1925,0.081543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Ravens","BAL","DST","100002","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.022239,2.4975,0.22239,0.025,0.0185325,0.13,0.029652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Chiefs","KC","DST","100016","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.140847,3.3475,0.422541,0.08,0.014826,0.1675,0.051891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","49ers","SF","DST","100029","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0375,0.0741300000000001,2.7175,0.111195,0.015,0.0111195,0.1375,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Mike Badgley","DET","K","2560965","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00437956204379562,0.00360729927007299,0.451843355347005,0.088665698296837,0.610198702351987,0.145530476885645,0.537643378519291,0.111450087591241,0.151449404761905,0.034241,3.1,0.29652,NA,NA,NA,NA
"363","Younghoe Koo","ATL","K","2559205","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179611650485437,0.00410233980582524,0.540351846896678,0.0894776482090155,0.566298911444542,0.0790119601266809,0.546063255229446,0.11885904443415,0.21,0.0495900488292405,2,0.793191,NA,NA,NA,NA
"364","Jake Elliott","PHI","K","2558172","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460556374123188,0.00897808802750387,0.565210182981349,0.125638059881371,0.569894908509325,0.103973470059315,0.378730464568615,0.115320521629076,0.138713235294118,0.0309601764705882,2.55,0.59304,NA,NA,NA,NA
"365","Robbie Gould","SF","K","2506264","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00806100217864924,0.00646013071895425,0.653339297886844,0.101757462408276,0.483056691660986,0.0890548835959742,0.472555034283652,0.0644016079032841,0.180695935582822,0.0262922737730061,2.715,0.126021,NA,NA,NA,NA
"366","Mason Crosby","GB","K","2507232","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00947368421052632,0.00214586842105263,0.554266396213658,0.110107359026369,0.639291128429593,0.08943558556635,0.519239884701612,0.0855361170065122,0.138204334365325,0.0313044334365325,2.8,0.14826,NA,NA,NA,NA
"367","Harrison Butker","KC","K","2558245","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0232157387720818,0.0107026075281518,0.507181667847862,0.0604269341680448,0.570274562301494,0.0863571594613749,0.504653778512744,0.0404921771793055,0.185931963146704,0.0359893006732814,2.85,0.274281,NA,NA,NA,NA
"368","Tyler Bass","BUF","K","2563596","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113957535676993,0.00206934423947094,0.503182890513207,0.0929671104536489,0.50982905982906,0.0973790165912519,0.542903517422748,0.0966367705070194,0.162287968441815,0.0353689289940828,2.5,0.385476,NA,NA,NA,NA
"369","Greg Joseph","MIN","K","2561534","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00756646216768916,0.00606380368098159,0.460494725774959,0.0883169024990468,0.648163668503691,0.0529547350525112,0.503616339121694,0.0826180404492045,0.268661016949153,0.0358504406779662,2.15,0.170499,NA,NA,NA,NA
"370","Brett Maher","DAL","K","2540243","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248456425987101,0.00508543227937706,0.575087501966336,0.0902282326569136,0.571479274815164,0.0593762991977348,0.47939721960044,0.0576287284686173,0.28359375,0.04285640625,2.65,0.274281,NA,NA,NA,NA
"371","Jason Myers","SEA","K","2553112","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0381676523045152,0.0149568217403548,0.516664454010272,0.0664662914671923,0.63,0.0725019850746269,0.51,0.0379098075659439,0.246588486140725,0.0395939552238806,2.35,0.111195,NA,NA,NA,NA
"372","Chris Boswell","PIT","K","2550545","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111975725542015,0.007908699554642,0.385623807076788,0.0928488861767728,0.375,0.0859063412127441,0.4,0.0922873090099349,0.194357014388489,0.0548308678057554,2.1,0.355824,NA,NA,NA,NA
"373","Matt Gay","LAR","K","2562271","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00714285714285714,0.0068835,0.380655843489228,0.0764145525100093,0.473084312258935,0.170484758238374,0.30675374338217,0.0955093846627656,0.194579611949492,0.041879911302741,2.1,0.422541,NA,NA,NA,NA
"374","Evan McPherson","CIN","K","2565953","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00680272108843537,0.00706,0.378517297162767,0.0991705531358885,0.42481610530391,0.147395744483159,0.393636621315193,0.0947510833333333,0.168494664634146,0.0430993628048781,2.59,0.296520000000001,NA,NA,NA,NA
"375","Riley Patterson","JAC","K","2567013","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207548320224377,0.0162732548015365,0.393140831521113,0.13555431014369,0.449165667405104,0.0910479857732252,0.463146318991389,0.141288187224356,0.041468253968254,0.0106702272727273,2.5,0.37065,NA,NA,NA,NA
"376","Cairo Santos","CHI","K","2550636","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.388158802072721,0.0999176880610789,0.416938042101646,0.123240506753922,0.382089341147987,0.0831518021646111,0.106834975369458,0.0239826982758621,2.6,0.570801,NA,NA,NA,NA
"377","Joey Slye","WAS","K","2563132","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426137955182073,0.0107483308823529,0.400400053638477,0.103010944618273,0.405440977809564,0.0714484444096788,0.397086139420307,0.151284062786817,0.156531862745098,0.0363745735294118,2.2,0.652344,NA,NA,NA,NA
"378","Greg Zuerlein","NYJ","K","2534797","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119904076738609,0.011555035971223,0.385468186854026,0.0714202063191553,0.482475773766951,0.159033992469183,0.360066683495309,0.0806731755648113,0.15793567251462,0.0382094631578947,2.3,0.652344,NA,NA,NA,NA
"379","Justin Tucker","BAL","K","2536340","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131410256410256,0.0142557692307692,0.682081807081807,0.07413,0.595940170940171,0.0603969423076923,0.520720390720391,0.0652439038461539,0.30375,0.12787425,1.76,0.51891,NA,NA,NA,NA
"380","Matt Prater","ARI","K","2506677","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00671140939597315,0.00696523489932886,0.373417505282473,0.103707124000924,0.474781769531079,0.0894089678905119,0.378747153920451,0.0974868574365545,0.237899556048835,0.0694087719200888,1.8,0.29652,NA,NA,NA,NA
"381","Graham Gano","NYG","K","71309","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141379310344828,0.0153372413793103,0.509476454374853,0.155673,0.643550903119869,0.133402047413793,0.558153295801079,0.0857105301724138,0.360841836734694,0.107318303571429,1.8,0.578214,NA,NA,NA,NA
"382","Ryan Succop","TB","K","89802","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.590730423226334,0.0735885372623186,0.532446329993866,0.0468605876098957,0.517133112973943,0.0643741979656514,0.155,0.0334207360074627,2,0.0741300000000001,NA,NA,NA,NA
"383","Cade York","CLE","K","2567487","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170212765957447,0.0140198581560284,0.491323399545503,0.100674840207703,0.453548552320173,0.127037604587361,0.512098602623629,0.0736539105998344,0.205879911455451,0.0554990428887659,2,0.14826,NA,NA,NA,NA
"384","Randy Bullock","TEN","K","2533444","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0226415094339623,0.0186490566037736,0.566705594686325,0.138448143352432,0.568891321890118,0.16473784229286,0.444012708376418,0.124264489726652,0.0254609929078014,0.00431110638297872,1.755,0.51891,NA,NA,NA,NA
"385","Kaimi Fairbairn","HOU","K","2556521","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00853821472645002,0.420264465926231,0.0854418639448786,0.408545865898807,0.149799928013163,0.394628410804881,0.112647512957631,0.196186497326203,0.0460772952874331,1.905,0.0741300000000002,NA,NA,NA,NA
"386","Nick Folk","NE","K","2507225","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334498834498835,0.0362874125874126,0.623995391581599,0.118156045936822,0.54294731130938,0.0784996837472872,0.62,0.0373128746081506,0.20676724137931,0.115470256034483,1.99,0.133434,NA,NA,NA,NA
"387","Jason Sanders","MIA","K","2561153","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299646015387228,0.0184931386809828,0.567842485244421,0.0709312686233787,0.602689536647764,0.0855305070339746,0.617145581536819,0.136615039186488,0.163051563820795,0.030167400887574,1.55,0.266868,NA,NA,NA,NA
"388","Daniel Carlson","LVR","K","2560993","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101470588235294,0.00239832352941177,0.550780557433701,0.072889766283525,0.59457290962362,0.0880471264367815,0.457914506798888,0.0581584406130269,0.275,0.0632890931372549,1.76,0.0667169999999999,NA,NA,NA,NA
"389","Wil Lutz","NO","K","2556601","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.500393234216764,0.0894515576923076,0.641831501831502,0.125291040723982,0.415563186813187,0.0842695656108597,0.130579212454212,0.0268806105769231,1.9,0.014826,NA,NA,NA,NA
"390","Eddy Pineiro","CAR","K","2560842","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,0.00731061049723757,0.449368605800162,0.0309824824486593,0.75,0.142779426152054,0.580857683903481,0.0698253731477271,0.14,0.0287477390229718,1.87,0.103782,NA,NA,NA,NA
"391","Chase McLaughlin","IND","K","2563203","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.371230585424134,0.0982625476702509,0.398977299880526,0.115455039426523,0.468100358422939,0.118103172043011,0.28826164874552,0.0758570430107527,1.7,0.14826,NA,NA,NA,NA
"392","Brandon McManus","DEN","K","2541556","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.469656489854527,0.066989955127438,0.489490608576405,0.0518910000000001,0.498485548660851,0.129739925611264,0.410402029664325,0.0664189754098361,1.35,0.140847,NA,NA,NA,NA
