"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"440","Tyler Huntley","BLT","qb","13","17","21.4","0","26.6045","43.0859","299.1094","1.7605","0.9231","3.5334","4.4687","23.7845","0.1636","0","0","0","0","0.4678","0.2339","0.0733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","Dorian Thompson-Robinson","CLV","qb","5","17","21.4","0","24.7482","41.8422","286.7019","1.5253","1.1146","3.6957","3.386","41.9053","0.1486","0","0","0","0","0.4945","0.2473","0.0436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","Sean Clifford","GB","qb","6","17","21.3","0","29.4149","44.4973","324.2324","1.7913","1.2824","3.6596","3.1757","21.1953","0.074","0","0","0","0","0.5189","0.2594","0.0762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Kyle Trask","TB","qb","5","17","20.8","0","30.752","50.3614","329.0962","1.8207","1.269","3.2903","2.2035","11.4795","0.0977","0","0","0","0","0.5595","0.2798","0.0704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Jarrett Stidham","DEN","qb","9","17","20.1","0","27.1437","44.2843","306.7423","1.7645","1.5956","3.8486","3.1299","18.9227","0.092","0","0","0","0","0.4881","0.2441","0.0764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","Jacoby Brissett","WAS","qb","14","17","19.8","0","26.3678","44.3324","288.4745","1.5557","0.7047","3.2911","2.8235","18.5319","0.1882","0","0","0","0","0.6896","0.3448","0.053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","Taylor Heinicke","ATL","qb","11","17","18.7","0","26.1806","42.3218","284.7905","1.5706","1.0915","3.0168","2.7758","20.0236","0.0661","0","0","0","0","0.7033","0.3517","0.0582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Andy Dalton","CAR","qb","7","17","18.6","0","27.1002","45.3393","287.1653","1.6856","1.0568","2.8707","1.4739","13.1244","0.0318","0","0","0","0","0.4212","0.2106","0.0542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Gardner Minshew","IND","qb","11","17","18.6","0","27.6845","43.997","284.3668","1.5346","0.7454","3.3156","3.1889","15.1584","0.0768","0","0","0","0","0.5839","0.2919","0.0592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","Davis Mills","HST","qb","7","17","18.3","0","29.0537","46.4677","299.5276","1.6274","1.362","3.1289","1.3961","9.7214","0.0695","0","0","0","0","0.6568","0.3284","0.0728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Tyson Bagent","CHI","qb","13","17","15.1","0","22.3452","42.6409","248.5481","1.1473","1.2953","3.2274","2.7155","15.8403","0.0806","0","0","0","0","0.4911","0.2455","0.0456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","Skylar Thompson","MIA","qb","10","17","11.4","0","16.3346","23.3831","171.9707","0.9821","0.5887","1.8115","1.6647","9.6497","0.038","0","0","0","0","0.2536","0.1268","0.0367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Malik Willis","TEN","qb","7","17","11.3","0","13.4752","18.7763","151.8034","0.8637","0.6188","2.1136","2.583","20.7923","0.0618","0","0","0","0","0.2432","0.1216","0.0301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453","Mike White","MIA","qb","10","17","10.8","0","16.3346","25.4549","171.9707","0.9821","0.8131","1.245","0.1594","6.6316","0.0355","0","0","0","0","0.256","0.128","0.0366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Will Levis","TEN","qb","7","17","10.3","0","13.4752","20.1776","151.8034","0.8637","0.5633","1.7906","1.5047","10.9159","0.0438","0","0","0","0","0.2373","0.1186","0.0302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","Joshua Dobbs","ARZ","qb","14","4","3.9","0","7.1631","11.0644","64.4672","0.3175","0.4024","1.0085","0.7829","4.2374","0.0195","0","0","0","0","0.1712","0.0856","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456","Harrison Butker","KC","k","10","17","155.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7095","0","7.0946","7.0946","6.3852","6.7842","7.0946","8.8682","7.0946","11.2331","48.8993","51.6413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Brandon Aubrey","DAL","k","7","17","154.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6593","8.8169","4.3296","4.6687","6.9274","8.6755","9.5252","13.9584","40.0282","43.3731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","Evan McPherson","CIN","k","7","17","152.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8175","0","7.3578","7.8483","5.7228","5.7227","10.628","15.0041","4.0877","4.5685","47.5193","51.3592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","Chris Boswell","PIT","k","6","17","150.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0031","4.003","8.0062","9.3404","10.6749","15.345","6.6718","7.9227","38.8487","40.4674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","Wil Lutz","DEN","k","9","17","150.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5894","5.6296","4.7909","5.8555","7.9848","14.2661","10.3802","15.4247","35.8649","35.8649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","Greg Joseph","MIN","k","13","17","150.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8602","9.8601","4.9301","5.2201","6.5735","7.982","8.2168","14.1926","38.976","43.9096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"462","Daniel Carlson","LV","k","13","17","150.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.1834","7.5254","8.7797","8.7796","3.1926","3.5916","10.376","12.2069","37.9562","40.2566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","Greg Zuerlein","NYJ","k","7","17","149.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9126","3.9125","7.8251","8.1381","8.6076","10.7594","8.6076","16.2587","37.0324","40.5835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","Riley Patterson","DET","k","9","17","148.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.898","4.8979","6.8572","7.2605","13.7144","16.2857","3.9184","6.4295","38.9795","39.6402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465","Jake Elliott","PHI","k","10","17","147.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6404","7.6403","12.4156","12.9798","3.8202","4.9956","5.7303","6.5998","43.3018","44.0963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","Younghoe Koo","ATL","k","11","17","146.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.9731","6.973","5.4235","5.4235","7.7479","8.6593","8.5227","12.3965","35.8701","37.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467","Blake Grupe","NO","k","11","17","146.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.715","5.819","10.4774","11.2979","7.6199","9.5428","5.715","8.3748","39.0037","42.2629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468","Graham Gano","NYG","k","13","17","146.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5176","2.5266","8.392","9.1911","10.0703","10.6996","7.5528","9.5667","35.4842","36.7984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"469","Tyler Bass","BUF","k","13","17","146.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0742","5.0742","12.6855","14.5882","9.3027","10.6316","2.5371","4.1955","43.1172","44.6435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470","Jason Sanders","MIA","k","10","17","145.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9514","5.4015","6.6019","7.4821","12.3786","14.0664","4.9514","14.8541","36.7464","38.6553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","Justin Tucker","BLT","k","13","17","145.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.18","9.1799","7.2128","7.2128","3.2786","3.8571","9.18","12.2398","37.3644","37.9393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"472","Matt Gay","IND","k","11","17","145.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6329","5.6328","4.9288","4.9287","9.1534","10.3738","8.4493","11.5217","35.0549","35.8339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473","Jake Moody","SF","k","9","17","144.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8224","12.0377","5.9112","6.3741","9.6057","12.0297","2.2167","3.2484","42.069","45.5844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"474","Brandon McManus","JAX","k","9","17","142.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.161","7.1088","9.2415","11.0897","11.5519","11.5518","2.3104","3.9098","38.2374","40.2152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"475","Brett Maher","LA","k","10","17","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.555","8.5549","7.6045","8.1893","3.8022","4.1478","8.555","11.4066","35.5443","41.3713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"476","Chad Ryland","NE","k","11","17","141.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7796","0","7.0161","7.1439","6.2365","6.7249","10.9139","13.668","3.8978","5.712","35.9633","38.9685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"477","Dustin Hopkins","CLV","k","5","17","138.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1219","5.1218","10.2438","10.2437","6.8292","8.7803","5.9755","11.0412","35.1971","37.9046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478","Chase McLaughlin","TB","k","5","17","138.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1243","8.1242","5.9086","6.4994","8.8629","14.3168","5.17","6.363","34.9461","35.5486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479","Cameron Dicker","LAC","k","5","17","138.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.4034","10.4219","10.4034","10.635","7.2024","8.3777","1.6005","2.4779","38.9966","38.9966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480","Nick Folk","TEN","k","7","17","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.241","7.2409","9.6546","9.6545","9.6546","11.4099","2.4137","3.4864","36.6092","40.4629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","Jason Myers","SEA","k","5","17","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7765","6.7764","12.047","13.5528","4.5176","7.0991","5.2706","6.3246","36.1247","37.7856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"482","Joey Slye","WAS","k","14","17","136.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8869","0","7.0949","7.0948","4.4343","4.927","9.7555","12.5426","5.3212","6.6514","33.6226","40.0269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","Anders Carlson","GB","k","6","17","135.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8479","10.0272","7.8783","8.4953","6.8935","8.633","3.9392","5.7725","35.3619","38.3168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","Eddy Pineiro","CAR","k","7","17","133.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6057","1.6231","13.6488","14.4069","11.2402","11.9426","1.6057","2.0648","34.7704","37.4451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","Cairo Santos","CHI","k","13","17","133.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0764","6.0763","8.1019","8.1018","8.1019","9.5315","5.0637","8.3735","33.1353","36.7501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486","49ers DST","SF","dst","9","17","128.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.6232","0.6034","15.1266","15.589","7.7945","1.8341","1034.9918","0.7541","0.468","1.0544","2.727","4.1973","4.206","2.7558","1.5915","0","0","0","0","0","0","0","0","0","0"
"486","Matt Prater","ARZ","k","14","17","125.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1841","3.1841","8.7564","9.678","7.9603","11.4981","5.5722","7.2867","30.3982","31.8231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","Ka'imi Fairbairn","HST","k","7","17","125.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7828","5.7827","6.6089","7.1596","8.2611","10.3263","4.9567","5.9479","30.5137","32.9878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","Browns DST","CLV","dst","5","17","123.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.2254","0.6295","14.4621","15.8515","7.9257","1.5999","1219.3341","0.9118","0.3756","0.9082","2.4954","4.0808","4.3263","2.984","1.8296","0","0","0","0","0","0","0","0","0","0"
"490","Chiefs DST","KC","dst","10","17","122.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.7072","0.5701","14.4214","15.3084","7.6542","1.7898","1033.6327","0.8242","0.4158","0.9856","2.6502","4.2131","4.3068","2.8333","1.5952","0","0","0","0","0","0","0","0","0","0"
"491","Bengals DST","CIN","dst","7","17","122.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.7124","0.5856","14.4781","16.0382","8.0191","1.3897","1127.7849","0.8946","0.4616","1.0504","2.7324","4.2156","4.2167","2.748","1.5753","0","0","0","0","0","0","0","0","0","0"
"492","Eagles DST","PHI","dst","10","17","120.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.6053","0.5977","13.7813","15.7909","7.8955","1.7258","1067.167","0.7404","0.4387","1.0079","2.656","4.167","4.2474","2.823","1.6599","0","0","0","0","0","0","0","0","0","0"
"493","Cowboys DST","DAL","dst","7","17","120.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.1871","0.6165","14.2835","16.0198","8.0099","1.8395","1074.7808","0.7359","0.3703","0.9023","2.4908","4.0838","4.3314","2.9861","1.8352","0","0","0","0","0","0","0","0","0","0"
"494","Steelers DST","PIT","dst","6","17","117.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.927","0.6096","14.0139","15.7681","7.884","1.6881","1210.2787","0.8876","0.3251","0.8192","2.3346","3.9679","4.3742","3.1402","2.0388","0","0","0","0","0","0","0","0","0","0"
"495","Bills DST","BUF","dst","13","17","117.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.3276","0.6045","13.7191","15.0631","7.5316","1.7358","1001.5368","0.6652","0.3945","0.9505","2.5795","4.1377","4.2885","2.8956","1.7537","0","0","0","0","0","0","0","0","0","0"
"496","Saints DST","NO","dst","11","17","117.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.9208","0.615","14.3551","16.7939","8.3969","1.6068","1218.9127","0.8853","0.3604","0.8941","2.4973","4.123","4.3712","2.9833","1.7708","0","0","0","0","0","0","0","0","0","0"
"497","Jaguars DST","JAX","dst","9","17","114.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.5053","0.6114","13.1217","16.5348","8.2674","1.4124","1267.0087","0.9823","0.356","0.8666","2.4046","3.9949","4.3311","3.0746","1.9722","0","0","0","0","0","0","0","0","0","0"
"498","Titans DST","TEN","dst","7","17","113.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.028","0.6216","13.845","17.5215","8.7607","1.6505","1212.1843","0.8554","0.3033","0.7814","2.2673","3.924","4.4014","3.2102","2.1124","0","0","0","0","0","0","0","0","0","0"
"499","Ravens DST","BLT","dst","13","17","113.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.1271","0.6269","13.4227","15.2407","7.6204","1.7979","1319.2622","0.9427","0.3778","0.9082","2.48","4.0391","4.2904","2.9941","1.9104","0","0","0","0","0","0","0","0","0","0"
"500","Jets DST","NYJ","dst","7","17","112.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.3975","0.6199","13.6929","15.6987","7.8493","1.6351","1114.8171","0.7979","0.3331","0.8276","2.3391","3.9592","4.3647","3.1403","2.036","0","0","0","0","0","0","0","0","0","0"
"501","Packers DST","GB","dst","6","17","111.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.234","0.6291","13.0288","16.6155","8.3077","1.6992","1148.8883","0.8913","0.3123","0.8011","2.3124","3.9706","4.4051","3.1667","2.0319","0","0","0","0","0","0","0","0","0","0"
"502","Falcons DST","ATL","dst","11","17","110.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0336","0.6354","13.1959","16.7201","8.3601","1.6809","1261.9235","1.0042","0.2641","0.714","2.1541","3.8621","4.4572","3.3211","2.2274","0","0","0","0","0","0","0","0","0","0"
"503","Buccaneers DST","TB","dst","5","17","110.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.8166","0.6417","13.4626","17.0911","8.5456","1.54","1222.3687","0.9813","0.3205","0.8137","2.3272","3.9626","4.3736","3.1462","2.0562","0","0","0","0","0","0","0","0","0","0"
"504","Lions DST","DET","dst","9","17","110.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.7921","0.6277","13.9034","16.906","8.453","1.5298","1171.8074","0.9448","0.2599","0.7066","2.135","3.8294","4.4293","3.3277","2.312","0","0","0","0","0","0","0","0","0","0"
"505","Panthers DST","CAR","dst","7","17","109.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.3618","0.6422","12.7761","16.851","8.4255","1.5721","1258.0182","0.941","0.3122","0.8018","2.3113","3.962","4.3932","3.1651","2.0544","0","0","0","0","0","0","0","0","0","0"
"506","Vikings DST","MIN","dst","13","17","108.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0567","0.6151","12.8604","16.8206","8.4103","1.7787","1349.8746","0.9941","0.2584","0.693","2.0892","3.7701","4.4193","3.3789","2.3912","0","0","0","0","0","0","0","0","0","0"
"507","Seahawks DST","SEA","dst","5","17","108.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.56","0.638","12.6762","15.8116","7.9058","1.8962","1028.946","0.7616","0.2817","0.7359","2.1669","3.8204","4.3868","3.2991","2.309","0","0","0","0","0","0","0","0","0","0"
"508","Commanders DST","WAS","dst","14","17","107.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.5297","0.6451","12.6832","16.2212","8.1106","1.7157","1013.9731","0.7838","0.2897","0.7522","2.2065","3.8724","4.4119","3.2698","2.1975","0","0","0","0","0","0","0","0","0","0"
"509","Dolphins DST","MIA","dst","10","17","106.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.4639","0.6321","12.8929","15.4034","7.7017","1.5577","1203.5004","0.8016","0.2745","0.7341","2.1838","3.8567","4.403","3.2784","2.2694","0","0","0","0","0","0","0","0","0","0"
"510","Colts DST","IND","dst","11","17","105.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.483","0.6334","11.9363","15.5794","7.7897","1.5518","1231.4169","0.9124","0.3027","0.7866","2.2931","3.9674","4.4198","3.1815","2.0489","0","0","0","0","0","0","0","0","0","0"
"511","Broncos DST","DEN","dst","9","17","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.4606","0.6247","13.6446","15.7913","7.8957","1.6794","1170.2346","0.9279","0.2641","0.706","2.1167","3.7904","4.4059","3.3459","2.3709","0","0","0","0","0","0","0","0","0","0"
"512","Patriots DST","NE","dst","11","17","103.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.9597","0.6223","12.3","16.2953","8.1477","1.5869","1050.2207","0.7789","0.2643","0.7124","2.1456","3.8473","4.4516","3.3319","2.2469","0","0","0","0","0","0","0","0","0","0"
"513","Rams DST","LA","dst","10","17","103.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.7101","0.6373","12.4463","16.2378","8.1189","1.62","1198.909","0.8488","0.2429","0.6588","2.0135","3.6968","4.4188","3.4505","2.5188","0","0","0","0","0","0","0","0","0","0"
"514","Giants DST","NYG","dst","13","17","102.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.7204","0.6381","13.2562","15.5943","7.7971","1.8975","1051.2479","0.7769","0.233","0.6449","1.9956","3.6942","4.4341","3.4674","2.5307","0","0","0","0","0","0","0","0","0","0"
"515","Chargers DST","LAC","dst","5","17","100.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.4077","0.6107","13.0254","14.9877","7.4938","1.4113","1156.4498","0.8198","0.2453","0.675","2.0726","3.7891","4.4639","3.3992","2.355","0","0","0","0","0","0","0","0","0","0"
"516","Raiders DST","LV","dst","13","17","100.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.4236","0.6157","12.424","16.3764","8.1882","1.6435","1185.7391","0.8886","0.1951","0.569","1.8439","3.5706","4.4632","3.6158","2.7424","0","0","0","0","0","0","0","0","0","0"
